datetime,title,up,down
2022.12.21 12:21,리튬 자원 확보와 정제기술. [1],8,2
2022.12.21 12:20,기사 내면서 광 파는 거 보니까,3,2
2022.12.21 11:56,여기가 찐이네 ㅋ,4,2
2022.12.21 11:52,22년추정치 [1],10,3
2022.12.21 11:32,납품할 곳이 이미 정해져 있다는거...,13,2
2022.12.21 11:19,증권채널 좇문가를 [1],11,1
2022.12.21 11:13,PBR이 0.5가 안된다. 우리나라 국가... [1],16,2
2022.12.21 11:13,종토방 조회수 머냐? [1],2,1
2022.12.21 11:12,외국인도 매수 [1],8,2
2022.12.21 11:11,매일,3,1
2022.12.21 11:07,이제,3,1
2022.12.21 11:05,교보증권 머지리차,6,1
2022.12.21 11:02,포스코는 리튬의 수직계열화를 완성했다.,6,1
2022.12.21 11:02,금투세가 확실하게 연기되고 양도소득세 종... [1],4,1
2022.12.21 11:02,배당일도 얼마안남았는데 단타치는,2,1
2022.12.21 10:57,난 포스코가 너무 놀랍다.... [1],12,5
2022.12.21 10:56,근본은 원자재 확보 싸움이다. [2],4,3
2022.12.21 10:51,10년 투자의 결과다.,7,2
2022.12.21 10:51,상호변경을 요청합니다 [1],3,2
2022.12.21 10:48,22년도 투자기록에서 제일 잘한거 [1],7,2
2022.12.21 10:45,외인까지 방향 바꿨다,4,2
2022.12.21 10:43,어차피 리튬 대장주는 포스코...,14,2
2022.12.21 10:43,"올해 28 일 주주배당확정일자,,, [4]",4,1
2022.12.21 10:33,한달전하고지금 포홀하고는달라,6,1
2022.12.21 10:20,노파심에 적는다,5,2
2022.12.21 10:15,어제 기막힌타이밍 28만에 [3],5,1
2022.12.21 10:14,느긋하게 가면됩니다,4,1
2022.12.21 10:13,?일전 [3],4,3
2022.12.21 10:00,진득허니 70까지 2년,5,3
2022.12.21 09:40,염호 리튬추출 독보적기술 PosLX,9,1
2022.12.21 09:33,결국 떵떵거리고 사는건 포스코,9,1
2022.12.21 09:31,진정한 리튬 대장주.,6,1
2022.12.21 09:28,포홀이 상한가 쳐야지 엄한 엠텍이 난리 [1],5,1
2022.12.21 09:25,리튬 자원주 대장 두종목만 봐라 [1],10,2
2022.12.21 09:23,리튬주는 딱 두개 [3],8,1
2022.12.21 09:20,그냥 사놔라. 미래의 엑손 모빌이며,3,1
2022.12.21 09:19,잡주리튬투자하고 진짜리툼주와서,2,1
2022.12.21 09:18,진정한 리튬 대장주,2,1
2022.12.21 09:15,다른잡주가 진정 리튬주냐,2,1
2022.12.21 09:10,배당받을날 얼마안남?다 [2],6,1
2022.12.21 09:06,진정한 리튬대장주.,2,1
2022.12.21 08:57,오늘상한가,2,1
2022.12.21 07:20,아르헨티나 염호,12,2
2022.12.21 07:26,아르헨티나 염호,3,2
2022.12.21 04:46,차트상 눌림목 구간? [7],7,6
2022.12.20 23:46,애널리스트는 이래야지,8,5
2022.12.20 23:16,메시의 나라서 포스코 '잭팟' 터졌다… [1],6,5
2022.12.20 20:37,한경 그리고 아시아에 포스코리튬 기사 엄... [1],10,5
2022.12.20 18:12,반도체 소재주 소식은 없네 [2],17,2
2022.12.20 18:08,중앙일보 기사 공유합니다,5,4
2022.12.20 17:45,리튬 이름만 달아도 상한가 [1],16,6
2022.12.20 17:29,2030 아르헨티나 염호만 연매출 10조...,23,6
2022.12.20 19:08,2030 아르헨티나 염호만 연매출 10조...,4,2
2022.12.20 15:03,역시잘버티네 [3],11,5
2022.12.20 14:47,"오늘입성,,,,이정도면바닥이다,,, [1]",9,4
2022.12.20 14:46,난 안팔아,8,3
2022.12.20 14:32,포스코HY클린메탈 고객사는 LG엔솔...... [2],5,3
2022.12.20 14:15,[르포]해발 4000m 고지서 리튬 캐는... [1],7,4
2022.12.20 14:11,★22년 주식장 7일 밖에 안 남았는데 ... [1],25,2
2022.12.20 14:06,하이드로리튬 어반리튬,6,5
2022.12.20 13:12,"사영관은 하이드로리튬,어반리튬.... [4]",6,5
2022.12.20 13:02,교보증권 도라이차 [2],7,2
2022.12.20 13:01,사영관차장은,9,3
2022.12.20 12:45,기관쉐리들이,4,2
2022.12.20 12:30,기업의 꿈과 미래가 있다는게 [1],14,4
2022.12.20 12:21,아르헨티나 염호 최근모습,13,3
2022.12.20 12:17,호재뉴스뜨자마자,5,2
2022.12.20 11:34,[삭제된 게시물의 답글]사업접자. 부도,4,2
2022.12.20 11:02,LG엔솔 오창공장 4조 투자,7,2
2022.12.20 10:38,지금 이 흐름대로 계속 간다면,3,2
2022.12.20 09:13,리튬실적 나올 때는 이미 주가는 허리를 ...,11,3
2022.12.20 05:39,오늘 [9],16,8
2022.12.19 21:21,세계 수산화리튬 대왕 포스코홀딩스! [3],29,10
2022.12.19 21:07,2차 전지용 고순도 수산화 리튬 가격,12,3
2022.12.20 09:18,[삭제된 게시물의 답글][삭제된 게시물의...,3,1
2022.12.19 17:41,글로벌 철강값 상승 [4],27,7
2022.12.19 17:30,5년 보고 배당 받으며 투자하면 200%... [6],36,8
2022.12.19 16:39,포홀 50만원 확정!! 사업 전문성이 필... [4],8,2
2022.12.19 16:46,포홀 50만원 확정!! 사업 전문성이 필... [1],6,2
2022.12.19 15:28,리튬은 포홀이 진짜고~ [5],27,8
2022.12.19 15:23,가짜가.. [2],7,5
2022.12.19 14:56,"외인,기관 매수 개인 매도........... [3]",13,7
2022.12.19 14:29,금투세는 유예로 가닥 [1],9,4
2022.12.19 14:04,POSCO홀딩스 [4],18,5
2022.12.19 13:48,매물,3,2
2022.12.19 13:34,아르헨티나 하공정 공장 건설 착수...,16,3
2022.12.19 10:43,그 복구 2년 걸린다는 중견직원 어데갔노... [2],29,2
2022.12.19 10:58,그 복구 2년 걸린다는 중견직원 어데갔노...,5,2
2022.12.19 10:38,돈이 많다면 이종목 100억바른다 [2],13,5
2022.12.19 10:14,배당 받으면서 성장성을 즐겨라 [1],13,3
2022.12.19 10:06,3개월안에50%수익올린다↑공매도상환매수급... [1],13,3
2022.12.19 09:44,믿고 지냅시다 !! ~,6,4
2022.12.19 09:40,아직 찬티많다 [1],5,3
2022.12.19 10:35,아직 찬티많다,1,0
2022.12.19 09:16,잘한건 칭찬해주자 주식도 올라주고,11,1
2022.12.19 09:07,핵심공장 재가동과 배당주?,5,1
2022.12.19 08:50,소리없이 강하다 posco [1],14,2
2022.12.19 00:53,대단하긴 하네,13,2
2022.12.18 22:23,리튬·니켈 집중 육성…'2차전지' 날개 ...,23,2
2022.12.18 21:36,리튬 가격이 3만불 가도 포홀 영업이익... [1],16,3
2022.12.18 19:36,나는 20년 버틸수있다 [1],7,3
2022.12.18 19:28,포스코 완전 정상화!,35,4
2022.12.18 18:40,니켈 사업도 빼 놓을수 없다..,11,2
2022.12.18 17:53,★왜 등을 돌려겠는가 ? [2],8,7
2022.12.18 17:15,전기차는 더운지방에서 진가를발휘한다,4,2
2022.12.18 14:03,내년 포스코 리튬매출 [3],18,5
2022.12.18 12:00,리사이클 공장 이달 완공..... [2],18,2
2022.12.18 10:30,배터리 핵심 광물 요건 수정!!,8,2
2022.12.17 23:37,염 묻었다 [2],10,6
2022.12.17 23:31,산업 지형 바뀔 때 투자 기회…포스코 주...,19,6
2022.12.17 17:41,포홀 vs LG엔솔..LG엔솔 시총 보...,11,8
2022.12.17 15:53,옛영화,12,4
2022.12.17 14:39,안전마진,13,3
2022.12.17 14:32,잔소리 말고 배당받고 기달려,7,2
2022.12.17 12:29,"뉴욕증시 16일, US Steel 홀로 ... [1]",4,2
2022.12.17 12:24,"양극재, 음극재, 리튬, 니켈의 성장성을... [1]",4,2
2022.12.17 09:10,외인 물량을 개미가 다 먹어야 하는데,9,3
2022.12.17 05:18,파월 ㅊ 짤라야,5,1
2022.12.17 04:29,포드 F150 라이트닝 9%가격인상,7,1
2022.12.16 18:14,세일시작?인가? 두달짜리? [3],7,4
2022.12.16 16:25,연기금이 들어와야,7,1
2022.12.16 16:07,썩을거,2,0
2022.12.16 15:36,12/16 금 매매동향 [2],18,2
2022.12.16 15:34,이좋은 주식을,6,5
2022.12.16 14:55,나라 망치는 개관 개연 놈들 매도 장난...,6,1
2022.12.16 14:52,야수심장은,2,1
2022.12.16 16:48,중국때문인가?,1,0
2022.12.16 14:32,지지선 이탈 직전이네 [1],11,4
2022.12.16 14:15,2열연공장,1,0
2022.12.16 14:25,2열연공장,1,0
2022.12.16 14:30,2열연공장 [1],1,0
2022.12.16 13:57,279000 추가매수.. 평단가 2820...,4,2
2022.12.16 13:36,[POSCO홀딩스] 이 종목은 아마도 상...,4,2
2022.12.16 12:20,2026년이면.. 전세계 배터리 20%석... [3],5,1
2022.12.16 12:19,"27,28만원대에 사신다는분들",3,1
2022.12.16 11:43,포홀이 상승못하는 이유 [2],7,6
2022.12.16 11:07,백만원,4,1
2022.12.16 10:42,장투하는 분들은 일봉 주봉 보지말고 월봉... [2],23,2
2022.12.16 10:34,탄소세...,3,1
2022.12.16 10:01,그래 폭락시켜라. 외화유출 미국장으로 ...,3,1
2022.12.16 09:59,오늘 받치지말고 월 화중에 들어오면딱이얌... [2],3,2
2022.12.16 09:43,"에잇, cipal. jot됐네 [1]",4,2
2022.12.16 09:57,"에잇, cipal. jot됐네",2,1
2022.12.16 09:39,떨어지면 또 사면 되지 내년에 날라간다며 [1],4,1
2022.12.16 09:37,지금이 기회.,2,1
2022.12.16 09:36,조오선은 미국의 [1],2,1
2022.12.16 09:22,[삭제된 게시물의 답글]노조탈퇴 실패로,2,0
2022.12.16 09:10,정치 보복에만 빠져있는,9,4
2022.12.16 09:23,정치 보복에만 빠져있는,3,0
2022.12.16 08:59,기다린다,2,0
2022.12.16 08:43,포스코의 진가는 [1],6,4
2022.12.16 08:39,포스코홀딩스 시총 vs LG엔솔 시총. ... [3],5,3
2022.12.16 09:27,[삭제된 게시물의 답글]망상과 도배의 끝...,1,0
2022.12.16 08:21,금투세 유예와 대주주 판단,4,2
2022.12.16 08:16,악질공매,2,0
2022.12.16 07:54,[국민들께서는 한국거래소 해체를요구해야합...,3,0
2022.12.16 01:34,뉴코 [1],7,2
2022.12.15 22:44,IRA로 배터리3사 19조 혜택 점유율7...,7,2
2022.12.15 22:01,세력이 붙어야 하는데....아직 세력은,2,0
2022.12.15 21:58,금투세 ! [1],16,3
2022.12.15 21:16,개미들 파네 좋아 [1],3,0
2022.12.15 18:57,금투세 ◆민주당 10억투자에 과세한다 [4],11,9
2022.12.15 22:06,돈 1백만원도 없는 알바야...글 내려라...,6,2
2022.12.15 15:37,12/15 목 매매동향 [3],9,2
2022.12.15 15:50,이게 다 놈현 때문이다,5,0
2022.12.15 15:47,[삭제된 게시물의 답글][속보]이재명 “...,1,0
2022.12.15 15:24,ㄱ ㅏ ㅈ ㅏ [1],3,1
2022.12.15 14:17,역시 횡보 [5],6,1
2022.12.15 13:52,[단독] 포스코 '그린 클러스터' 서호주...,4,1
2022.12.15 11:55,2차전지 [3],11,3
2022.12.15 13:46,2차전지,1,0
2022.12.15 12:45,주식이 미래가 없고 힘이 없네,4,1
2022.12.15 11:38,"미래핫종목: 조만간 상한가,,2상한가 [2]",6,3
2022.12.15 11:32,버텨라 [4],7,2
2022.12.15 11:33,버텨라,3,2
2022.12.15 10:57,포홀 [1],5,3
2022.12.15 10:22,2023년까지 모아야할 주식 [2],24,6
2022.12.15 10:30,2023년까지 모아야할 주식,8,3
2022.12.15 10:38,2023년까지 모아야할 주식,4,2
2022.12.15 10:07,왜 테슬라 국내유치설이 나올까? [4],5,4
2022.12.15 09:57,★금투세… 대주주 양도세 100억원 동의... [1],15,3
2022.12.15 09:28,엄청 강하긴하네 [1],7,5
2022.12.15 10:48,외인이 싸게 넘겨줄 때...,2,0
2022.12.15 09:27,듣보잡 [1],3,2
2022.12.15 09:20,글로발 최저평가 종목,4,1
2022.12.15 09:12,뭐허냐 [2],4,1
2022.12.15 09:10,[삭제된 게시물의 답글]29만원대가 깔딱... [1],1,0
2022.12.15 08:52,중국 위드코로나에 철강 수요 증대,2,1
2022.12.15 07:56,지수빠지면오르고 [1],2,0
2022.12.15 07:14,이래도 내가 사기꾼이냐? [6],6,5
2022.12.15 07:13,나보고 사기꾼이라 하더라.,3,2
2022.12.15 07:12,24년에 리튬 순이익이 철강을 뛰어넘는다,4,2
2022.12.15 05:51,"알버말 개폭락이네,,,포스코도,,, [1]",2,1
2022.12.14 20:09,포스코홀딩스의 리튬 개발 과정을 알려준다 [7],56,11
2022.12.14 18:59,공매도 [3],8,6
2022.12.14 17:38,방송 나와서 전문가인척 하는건 참 웃겨.... [1],19,5
2022.12.14 16:53,기관 목표가상향? [1],5,4
2022.12.14 15:35,12/14 수 매매동향 [1],6,3
2022.12.14 15:22,오늘 자전거래 입니다. [2],5,3
2022.12.14 15:20,한국원전시작50년한국전력그룹만골병들었다,3,0
2022.12.14 15:25,한국원전시작50년한국전력그룹만골병들었다 [1],3,0
2022.12.14 15:03,오늘도 공쳤네,3,2
2022.12.14 14:41,미국장으로 이동. 개스코 한국장 하락...,4,1
2022.12.14 14:32,대장부에게 포스코만 있으면 [6],6,4
2022.12.14 13:57,[삭제된 게시물의 답글]홀딩스는 안움직이... [1],3,2
2022.12.14 14:05,[삭제된 게시물의 답글][삭제된 게시물의...,3,2
2022.12.14 12:30,니~ 시방 뭐하고 있노? [2],4,3
2022.12.14 12:09,"EU, '탄소배출 과다' 수입품에 관세 ... [1]",2,1
2022.12.14 10:59,예상대로 빠지네 ㅎ,5,0
2022.12.14 10:32,떨어질땐 2차전지,4,2
2022.12.14 10:10,너만빠지네 [1],3,0
2022.12.14 10:07,수산화리튬 공장 건립~~ [4],4,2
2022.12.14 09:59,경동나비엔,1,0
2022.12.14 09:45,관심종목중 [1],3,2
2022.12.14 09:45,들락날락 하는놈들치고 돈 많이번놈 ... [1],4,2
2022.12.14 09:47,초보적인 질문,1,0
2022.12.14 08:42,"양극재, 음극재, 리튬, 니켈의 성장성을... [5]",6,2
2022.12.14 08:40,포스코홀딩스 시총 vs LG엔솔 시총.... [1],4,1
2022.12.14 06:20,[삭제된 게시물의 답글]유럽 탄소국경세 ... [4],2,0
2022.12.14 07:47,[삭제된 게시물의 답글]유럽 탄소국경세 ...,5,0
2022.12.14 01:25,◆민주당 이재명은 금투세 철페하라 [5],16,5
2022.12.13 21:13,부당한 공매도,8,3
2022.12.13 19:41,2차전지 하락장에서도 무너지지않네!! [5],15,8
2022.12.13 19:01,"포스코, 세계에서 가장 경쟁력있는 철강회... [3]",10,6
2022.12.13 18:00,타 이차전지주 팔고 포스코홀딩스를 매수할... [2],25,8
2022.12.13 17:37,이번택시사고화재보듯 이런불상사를막을회사는...,22,5
2022.12.13 17:06,★민주당 땜시…개미님들 뿔났다! [8],37,6
2022.12.13 16:06,이래도 내가 사기꾼이냐? [3],16,5
2022.12.13 16:03,24년에 리튬 순이익이 철강을 뛰어넘는다 [2],8,6
2022.12.13 15:36,12/13 화 매매동향 [2],11,5
2022.12.13 15:19,진짠가??,5,2
2022.12.13 13:17,"낼은 폭등의날,,,,",5,2
2022.12.13 13:17,공매도 극성 중,5,2
2022.12.13 13:16,돈 찍는 면허 License to pri... [1],6,4
2022.12.13 12:42,아직도 평단가 올라면 멀었다...ㅡ.ㅡ [1],5,2
2022.12.13 12:39,실적사상최대엔캠2차전지전세계실적성장 [1],11,3
2022.12.13 12:01,"미국 기대인플레이션 최저치 ,,,",7,3
2022.12.13 11:57,기가 팩토리 포스코 90% 확정이다.,26,4
2022.12.13 11:53,이제 배터리 대장이다. [1],7,2
2022.12.13 11:50,지금살수있는당신들,6,3
2022.12.13 11:46,밧데리,2,1
2022.12.13 11:37,"설마 기가팩토리,,,,실현되는건가 [3]",8,5
2022.12.13 11:32,공견놈들도 손해봤으면 좋겠다,6,2
2022.12.13 11:32,지금 들어 가도 괜찮을까요? [6],10,4
2022.12.13 11:29,홀딩스 재 평가 시작하네요,7,5
2022.12.13 11:26,게임스탑처럼 1000프로상승,5,2
2022.12.13 11:20,최소 3년간은 주도주! [1],12,4
2022.12.13 11:17,아침 공매도친 하이투자 박살났네.ㅋ,6,3
2022.12.13 11:05,"세력붙었다,,,,멋지네 일론머스크",7,4
2022.12.13 10:57,심심해서 [1],4,2
2022.12.13 10:55,오늘 또 적금하나 깨서 추매.,5,3
2022.12.13 10:31,난 포홀이 LG엔솔 시총이 너 높아질거...,10,6
2022.12.13 10:23,오늘도 공쳤다,2,1
2022.12.13 10:23,오늘도 분명히 있다~!,2,1
2022.12.13 10:21,"테슬라덤벼든다는건,,포드,폭스,르노등등",9,3
2022.12.13 10:20,주가가 경기에 선행 한다면,3,2
