datetime,title,up,down
2022.12.12 10:41,"[삭제된 게시물의 답글]2,300대 초반...",1,0
2022.12.11 20:55,화물노가다가 귀족노조면??? [9],16,6
2022.12.11 13:48,더불어 금투세당~~ [3],16,7
2022.12.11 13:22,한.미 기준금리 변동 싸이클 예상!,2,1
2022.12.10 16:19,내년까지,4,0
2022.12.10 19:55,[삭제된 게시물의 답글]화물 노가다 개 ...,1,0
2022.12.09 13:04,어차피 종가는,2,0
2022.12.09 19:42,어차피 종가는,1,0
2022.12.09 11:45,미친 바닥친거 같은데 [2],6,3
2022.12.09 10:43,KB금융더존비즈온금융협력기관연속매수유통물... [2],14,0
2022.12.08 23:45,무능한 KB 금융지주 회장,4,3
2022.12.08 15:36,너무하네....,4,2
2022.12.08 15:11,세력 신났네. [1],4,1
2022.12.08 15:02,역시 1등,4,0
2022.12.08 14:59,개잡주 되어가냐?,4,0
2022.12.08 14:26,금투세 빨리 시행해라 [1],3,2
2022.12.08 14:22,기관에서 사람뽑아서 주식 굴리는데,1,0
2022.12.08 14:20,민주당 [5],11,8
2022.12.08 19:11,★윤석열 한동훈 태블릿 조작 고발 기자회...,1,0
2022.12.08 12:56,GR,1,0
2022.12.08 14:03,[삭제된 게시물의 답글]53000원 고고...,1,0
2022.12.07 13:51,좀 올려놓고 공매도들 10만주씩 매도 [2],6,0
2022.12.07 12:37,주가 조작하는놈이 있네 [1],3,1
2022.12.07 09:29,금융지주 1등 대장주 의미,3,1
2022.12.07 09:26,[삭제된 게시물의 답글]미 금융주 폭락,2,0
2022.12.07 09:07,왜1%만 빼고마냐?,2,0
2022.12.07 08:57,시장교란종 = 주가조작충,3,1
2022.12.07 08:46,[삭제된 게시물의 답글]고금리 유지 기조...,3,0
2022.12.07 05:31,미-연준 통화긴축 한동안 지속 전망!!,1,0
2022.12.07 05:01,미장 나락간드앗,1,0
2022.12.06 10:36,하나랑 역전 되고 싶으냐?,3,0
2022.12.06 10:13,또 따로국밥 이네,1,0
2022.12.06 08:53,미 은행주 개박살 남 [3],5,1
2022.12.05 22:52,아시아 에서 왜.. 한국만 은행주가 가장... [2],6,2
2022.12.06 10:37,아시아 에서 왜.. 한국만 은행주가 가장...,3,0
2022.12.05 00:52,지금 금융주 매수세 강도 [1],5,1
2022.12.03 08:45,주식 초보가 질문합니다 [3],3,0
2022.12.03 19:25,주식 초보가 질문합니다,1,0
2022.12.02 15:05,조정은 매수기회,2,0
2022.12.02 14:49,오늘 기를 못펴네 [1],2,0
2022.12.02 12:38,주가 역전,2,0
2022.12.02 12:37,끝났어 [1],6,0
2022.12.02 12:27,썩을,1,0
2022.12.02 10:00,돌아갑시다 지금은 은행주바게없다,1,0
2022.12.02 09:36,6만원갑니다. 몰빵입니다,4,1
2022.12.02 09:34,역시 외국인이랑 기관놈들 개미 돈만 가져...,2,0
2022.12.02 09:28,■금융주 대신 낙폭과대 기술주로■,1,0
2022.12.02 09:01,개OOO잡주,1,0
2022.12.02 08:24,하나가 더 많이 오르는 이유.,2,0
2022.12.01 15:44,잘먹고 갑니다... [2],1,0
2022.12.01 15:00,MTS 쓸꺼면,2,0
2022.12.01 14:08,12월 초에 매도를 왜하냐?! 안타깝..... [2],4,1
2022.12.01 13:52,에휴 6개월만에 뜹니다. [5],9,0
2022.12.01 13:40,뭐냐고,3,1
2022.12.01 10:47,하나가. 대장이냐?,3,0
2022.12.01 09:16,단타들 다나갓고 어전 슬슬갑시다.단타다가...,1,0
2022.12.01 08:26,오늘도 급등예약 6만원 가즈아,2,0
2022.11.30 16:12,제주은행은 다블 갔는데,3,1
2022.11.30 16:00,참나ㅋㅋ,6,1
2022.11.30 14:08,은행 대출이자 대박,1,0
2022.11.30 13:26,10 만원까지상승,4,1
2022.11.30 11:13,몰빵입니다,6,1
2022.11.30 10:45,KB금융,5,0
2022.11.30 10:45,100%맞죠 오늘도 상승한다고 했죠,5,1
2022.11.30 09:18,이자 잔치,2,0
2022.11.29 17:14,너무 폭등해서 후달림 [4],4,1
2022.11.29 14:42,겁먹지말고 걱정도 하지마,8,1
2022.11.29 13:32,이거라도 감사를...,3,1
2022.11.29 12:45,예금금리 올리지 말라네,5,2
2022.11.29 13:52,[삭제된 게시물의 답글]낼 5 만 5천돌...,2,1
2022.11.29 12:23,윤정부와 검사출신 이복현 금감원장이 [1],1,0
2022.11.29 12:15,지금도 싸다!!,5,1
2022.11.29 10:38,아싸~ 신난다 가즈아~~~ 몰빵입니다...,4,0
2022.11.29 10:19,ㅋㅋ 뭐라고 했냐 몰빵하라고 했지,6,0
2022.11.28 12:52,연기금 10 ㅇㅇ들아,3,1
2022.11.28 12:37,매리치보고 배워라,1,0
2022.11.28 10:53,6만원간다 다들 몰빵입니다 [1],8,6
2022.11.28 09:21,KB금융지주,2,1
2022.11.28 09:20,넌 언제 오를래? [1],1,0
2022.11.28 09:03,장투주주 죽고 싶다 [5],2,0
2022.11.27 19:05,●하나금융25호스팩 만기이자 22% 임 ... [1],1,0
2022.11.26 11:25,이번 기준금리 인상~은행에 이득도 없고.... [3],4,1
2022.11.25 22:05,대장동 수사~야당 탄압인가?? [7],13,7
2022.11.25 18:41,외인이 파는 이유가 있나요?,3,0
2022.11.25 13:32,11만원가자 [1],6,4
2022.11.25 12:59,이걸 5년째 들고 있는 내가 레전드 [5],6,3
2022.11.25 11:01,Kb는 진짜 불안해서 살수가 없다,12,0
2022.11.25 10:26,도망 가라니까 [1],3,0
2022.11.25 10:19,다들하나로가자,4,0
2022.11.25 09:31,튀어라,2,0
2022.11.25 09:05,다음주 7만원 나만 보이냐?,4,0
2022.11.24 14:19,말로는 자유시장경제 실제는 공산경제 ㅋㅋ,5,3
2022.11.24 11:08,하나보다 약하네 [1],2,0
2022.11.24 09:42,오케이.!,1,0
2022.11.23 13:03,2차전지 IRA 수혜 실적급성장엔켐 [3],12,1
2022.11.23 11:13,5만벽 못뚫네 cpa [1],3,1
2022.11.23 09:34,KB,3,0
2022.11.23 09:21,내일 1%금리상승 어떠냐?,3,1
2022.11.23 08:12,*금융 투자 소득세의 문제점 정리 [1],6,2
2022.11.23 05:53,또 IR,2,0
2022.11.23 00:29,미국과 금리차가 적을수록 좋다,3,0
2022.11.22 22:12,내일은 11월 금통위~D-1일 [1],3,0
2022.11.22 16:06,개잡주~,4,2
2022.11.22 20:22,개잡주~하나 보다 못하나?? ㅋ [1],4,0
2022.11.22 11:16,120일선 올라타고 얼릉 출발해라~~ [2],2,1
2022.11.22 11:03,5만원에 저항선도 없는데 왜 이러죠?,3,0
2022.11.20 09:51,은행주 실적 겁나 잘나올듯 [3],4,1
2022.11.19 21:07,말로는 자유시장경제 실제는 공산경제 ㅋㅋ [4],11,7
2022.11.19 00:31,다음주 11월 금통위는?? [3],3,2
2022.11.18 12:45,힘이 없네,2,0
2022.11.18 12:04,50100찍고 [2],5,0
2022.11.18 09:06,ㅂㅅ같은 한국 은행주.. [2],5,0
2022.11.18 05:55,IR은 왜 할까 [1],2,0
2022.11.17 18:40,국내1등 금융주가 이리 출렁거리네,16,0
2022.11.17 20:49,국내1등 금융주가 이리 출렁거리네..원인... [2],5,0
2022.11.17 18:00,공매도 금지 청원 동참 합시다!!!!! [1],9,1
2022.11.17 16:30,지저분한거는 다하는구나..,8,0
2022.11.17 16:23,마 -1만원됐다 10주샀는데 한주당 천원... [1],5,0
2022.11.17 16:08,역시나,3,0
2022.11.17 16:02,5만원 저항선,3,0
2022.11.17 14:37,딱 10주 샀는데 왜 사자마자 하락하노 ... [1],2,1
2022.11.17 14:20,지수 조정 영향,3,1
2022.11.17 11:15,지수하락은,4,0
2022.11.17 09:54,★국내분기배당주 3분기 17개 배당일정,3,0
2022.11.17 06:58,오늘,3,1
2022.11.16 22:08,저점 대비 13% [1],4,1
2022.11.16 15:47,5만원 돌파.!! [2],10,0
2022.11.16 14:19,공매도 금지 청원 동참 합시다!!!!!! [1],1,0
2022.11.16 13:26,66복귀하자,3,0
2022.11.16 11:55,5만원이 [1],9,0
2022.11.16 13:52,5만원이 넘어가야.. [2],2,0
2022.11.15 16:28,오늘 공매친놈들,7,0
2022.11.15 12:22,신한보다 덜주는건가 비슷한건가,1,0
2022.11.15 12:21,관치금융 때문에 은행주가 힘을 못받는다... [1],12,0
2022.11.15 09:32,금투세를 아시나요? [3],6,1
2022.11.14 21:33,[삭제된 게시물의 답글]그냥 [2],3,2
2022.11.14 11:01,주식시장 어디로 가는 겁니까? [1],9,1
2022.11.13 20:53,NO재팬하더니 벌써 다 잊음 ㅋㅋㅋ [6],11,6
2022.11.13 20:24,말로는 자유시장경제 실제는 공산경제 ㅋㅋ... [1],9,2
2022.11.14 09:34,금융주 내년까지 전망,4,3
2022.11.13 18:26,민주당 결국 개인투자자 무시하고 금투세 ... [2],11,3
2022.11.13 14:59,■ 에스케이7호스팩 풀매수 감니다 조회 ...,1,0
2022.11.12 20:36,미국은행주 상승 [3],5,3
2022.11.11 16:22,개관들 참 실속있다. [4],3,1
2022.11.11 14:57,공매꾼들..,2,0
2022.11.11 13:18,종규야,1,0
2022.11.11 13:17,Kb ㅅㅂ 이런장에,3,0
2022.11.11 13:15,50100원은언제갔냐 [1],1,0
2022.11.11 12:40,이 불장에 1%상승이 안되다니 [2],3,1
2022.11.11 11:45,카뱅 보니,1,0
2022.11.11 11:20,진태가 물 ㅈㄴ 흐려서 안가는거임..,3,0
2022.11.11 10:24,불장에,1,0
2022.11.11 09:27,역시 국내 은행주 대장은..,3,2
2022.11.11 09:16,밑에놈 뇌피셜 쩌네 [1],2,1
2022.11.11 09:10,공매도 꾼들 똥줄타겠네,1,0
2022.11.11 05:58,공매 곡소리 나것네,6,1
2022.11.10 23:54,드디어,4,0
2022.11.10 16:01,12.31배당 얼마임 [2],2,0
2022.11.10 12:16,오늘 조정인가 [1],1,0
2022.11.10 10:59,좀전에 [1],2,0
2022.11.10 10:19,배당왓다 [1],1,0
2022.11.10 09:44,외인.기관 이 녀석들 수고 많다 [1],2,0
2022.11.10 08:33,3분기 배당금 [1],1,0
2022.11.09 19:55,넌 내가 뒤질때 까지 보유한다,8,0
2022.11.09 15:23,동시호가 실화냐,1,0
2022.11.09 13:53,여기 지주회사 [1],9,2
2022.11.09 13:49,역시 경제는 보수다,3,0
2022.11.09 11:48,에라이 팔고 나니 오르는건 불변의 법칙인... [9],17,0
2022.11.09 11:34,분기배당받고 [1],7,0
2022.11.09 11:26,한번 오를때,2,0
2022.11.09 11:05,남은 현금까지 다팔았어요 [1],6,0
2022.11.09 09:06,말로는 자유시장경제 실제는 공산경제 ㅋㅋ,3,0
2022.11.09 09:05,KB는 장초반에 다파는게 답인듯 [2],2,1
2022.11.08 17:12,뭐 IR,2,1
2022.11.08 14:56,뱀눈깔 vs 동태눈깔..누가 더 꼴뵈기 ... [1],1,0
2022.11.08 13:11,이정도 시총기업이 옴직이려면,3,0
2022.11.08 09:50,공매도 갚고,2,0
2022.11.08 09:43,역시 KB 오를때는 찔끔 [1],3,0
2022.11.08 09:18,역시나 [1],1,0
2022.11.07 21:19,미-4연속 자이언트스텝에 한은 2연속 빅... [1],2,1
2022.11.07 12:52,비실거리긴 하는데 [1],6,0
2022.11.07 10:47,말로는 자유시장경제 실제는 공산경제 ㅋㅋ [1],10,1
2022.11.07 09:31,이건 초장에 들어가면 [1],3,0
2022.11.07 09:27,관치금융ㅜㅜ,7,0
2022.11.07 04:03,퍼나릅니다 민주당 금융투자소득세 강행 ㅆ [5],8,3
2022.11.06 15:53,반등 가시화 예상 [1],5,1
2022.11.06 12:47,불공정 공매도 금지 및 개선 국민 청원!,5,0
2022.11.06 08:04,"한은 통화정책, 스스로 독립하라. [3]",3,0
2022.11.05 06:34,뉴욕증시 상승!! [2],2,1
2022.11.04 17:19,미연준-Fomc 결과.. 증시 약세 지속... [4],2,0
2022.11.04 15:02,검사들 세상이 끝나야 은행주는 상승한다. [4],21,6
2022.11.04 22:02,검사들 세상이라 해도 배당간섭 하지마라.,5,0
2022.11.04 14:04,배당금통지 [5],4,1
2022.11.04 13:11,곧 파산 하겠네 [2],10,1
2022.11.04 11:24,[삭제된 게시물의 답글]54000~550...,2,0
2022.11.04 10:25,배당금 분리과세 청원합시다 [1],10,0
2022.11.04 09:24,카뱅 부럽다..,2,1
2022.11.04 09:03,KB금융지주 [1],6,0
2022.11.03 15:28,동시호가 [3],5,0
2022.11.03 12:04,자꾸 식구 늘어나고 있네 [1],6,4
2022.11.03 11:13,배당금 통지왔네요,7,0
2022.11.03 11:24,배당금 통지왔네요,1,0
2022.11.03 10:21,5만원되면 [3],4,0
2022.11.03 10:14,금리를 더 높게 더 오래 유지 한다는데 ...,4,0
2022.11.03 09:27,아침출근때 우체통보니,2,0
2022.11.03 09:14,미국 은행주는 잘 버티던디.. [1],5,0
2022.11.03 09:12,역시,1,0
2022.11.03 09:11,오늘도 쳐박는구나,3,0
2022.11.02 17:49,아따 벌써 5프로 수익이?ㅋㅋ [2],3,0
2022.11.02 17:38,미연준 정례회의 돌입~0.75%금리인상 ...,1,0
2022.11.02 16:28,공매도 금지 국민 청원!,2,0
2022.11.02 15:41,은행주라 그런지 정치 꼰대들 더럽게 많네... [2],6,3
2022.11.02 12:53,하나가 [1],4,0
2022.11.02 11:07,손절한 [1],5,0
2022.11.02 10:39,국민연금 [1],2,1
2022.11.02 09:48,장난질 오지네,5,0
2022.11.02 09:32,돼도않는,2,1
2022.11.02 01:52,"결국 48,000 못 뚫네.. [2]",1,0
2022.11.01 16:05,지주회장 [1],4,1
2022.11.01 15:56,이딴걸 [1],5,0
2022.11.01 14:39,금융주 오를 상승시점,9,1
2022.11.01 14:17,[삭제된 게시물의 답글]연말 배당 때문에...,2,0
2022.11.01 13:58,내가 왜 [3],2,1
2022.11.01 13:39,미국 은행주 올인할걸.... [2],5,0
2022.11.01 13:26,개잡주네,2,0
2022.11.01 12:27,갑질 할 때 알아봤다 [1],1,0
2022.11.01 12:04,금융지주사 중에서 하나금융지주가 제 1순... [1],2,1
2022.11.01 11:47,95조원 뱉어내야 하는 금융사들 [1],9,0
2022.11.01 10:32,올해 마지막 배당금 얼마정도 될까요? 서...,2,0
2022.11.01 10:22,ㅇ 잘라라 [1],2,1
2022.11.01 10:14,참사를 부르는 뒷골목 양아치들!! [4],8,7
2022.11.01 10:07,ㅈㄹ [1],1,0
2022.11.01 09:49,오늘도,1,0
2022.11.01 09:27,어이 무늬만 대장주!,1,0
2022.10.31 17:13,전자 공시 현물배당 관련 궁금해서요 [3],1,0
2022.10.31 15:28,동시호가 장난질 너무 심하다 [2],2,0
2022.10.31 14:15,배당 언제주냐??,3,0
2022.10.31 11:31,삼성같은 대형주가 4%대 상승 대단하네,2,0
2022.10.30 00:04,검새 금융감독위원장에게 경고한다.,9,0
2022.10.29 20:44,그것 참 이상하다.ㅋ,3,0
2022.10.28 23:34,미연준 Fomc 11.1-2 이후 금융주... [1],2,1
2022.10.28 19:15,주가는 말한다 [1],3,0
2022.10.28 20:09,주가는 말한다. =>번지수 똑바로 찾아! [2],2,0
2022.10.28 14:40,★국내분기배당주 9월 17개 배당일정,2,0
2022.10.28 13:23,옆동네 삼성,5,1
2022.10.28 11:37,48000저항 [1],3,1
2022.10.28 10:35,주린이의 kb 내년 배당예측,3,0
2022.10.28 10:25,주가 오르는거 내 덕분 [2],2,0
2022.10.28 10:10,말로는 자유시장경제 실제는 공산경제 ㅋㅋ,5,1
2022.10.28 10:08,지금쯤 6마넌 넘었어야 했는데 검찰출신 ...,12,1
2022.10.28 10:23,지금쯤 6마넌 넘었어야 했는데 검찰출신 ...,9,0
2022.10.28 09:57,48000 뚫으면 [4],3,0
2022.10.28 09:56,5분봉,1,0
2022.10.28 09:40,확실한 배당.,3,1
2022.10.28 09:06,내년 배당을,2,0
2022.10.28 08:57,장난질에 설레지좀 마소.. [3],4,0
2022.10.27 17:39,"46,900원 [3]",2,1
2022.10.27 14:29,[삭제된 게시물의 답글][삭제된 게시물의... [1],4,2
2022.10.27 12:39,10퍼만,5,0
2022.10.27 10:52,말로는 자유시장경제 실제는 공산경제 ㅋㅋ [1],7,3
2022.10.27 10:43,11월엔,4,0
2022.10.27 09:23,찬바람 불면 가는 케이비,1,0
2022.10.26 14:25,돈 잇는분 [1],3,1
2022.10.26 12:48,100조를 투입해도 공매승 [2],3,0
2022.10.26 12:23,맨날,2,1
2022.10.26 11:37,11월,1,0
2022.10.26 11:34,개잡주~,1,0
2022.10.26 10:11,애널리스트의 애널이 그 애널이냐?,1,0
2022.10.26 09:07,검찰 출신은 대통령 하면안됨.. [6],27,3
2022.10.26 08:46,ㅇ 같은 주식,1,0
2022.10.26 00:38,은행주는 실적이 좋와도~!,2,0
2022.10.25 23:27,55000,5,0
2022.10.25 21:46,금융위기 올것같은데 25000원 밑으로간... [2],4,2
2022.10.25 15:07,윤가놈이 아주 경제를 박살 [3],8,2
2022.10.25 12:43,종가예측 [1],1,0
2022.10.25 11:53,조상님들 어록은 어찌 틀린말이 없냐 [1],9,2
2022.10.25 11:04,무능의 극치,4,0
2022.10.24 21:12,공매도 건들지말라고 뇌물받은건가? [2],3,0
2022.10.24 21:03,신징핑이 후진타오 퇴장시키는거 [3],9,6
2022.10.24 20:56,김진태 사태 다음은,7,2
2022.10.24 15:57,여파가 크네 [2],3,0
2022.10.24 14:23,하루하루가 레전드다 [1],26,1
2022.10.24 14:22,쓸데없이 객기 부리지말고,3,2
2022.10.24 14:04,윤가와 그 잔당놈들이 [2],28,6
2022.10.24 13:31,이건 무슨 법칙도 아니고 [3],22,2
2022.10.24 13:31,역대급 무능인듯 [4],28,2
2022.10.24 13:22,코로나로 전세계가 마이너스 십프로,15,2
2022.10.24 13:18,2번남들 아직도 행복해? [2],20,2
2022.10.24 13:02,말로는 자유시장경제 실제는 공산경제 ㅋㅋ [1],13,1
2022.10.24 12:41,5프로 하락이나 마찬가지네,9,0
2022.10.24 12:40,한심한 정권이다 [4],40,1
2022.10.24 12:21,바닥이 어딘지 모르니 이런기회에 조금 물... [1],2,0
2022.10.24 12:19,아직,1,0
2022.10.24 12:08,그들이 왜 국민의 짐인가? 김진태가 보여... [1],35,1
2022.10.24 12:05,잠깐 설레였소?,9,3
2022.10.24 11:53,재수없는 김진태일당이 [1],18,1
2022.10.24 11:49,공매도부터 금지시켜라 [1],10,1
2022.10.24 11:49,또 관치금융으로 퍽락.,5,1
2022.10.24 11:48,진태양난,8,0
2022.10.24 11:47,오늘 외인들 단합대회하네,5,0
2022.10.24 11:45,아주 병을 하네,3,0
2022.10.24 11:38,공매몸통 금감원,8,0
2022.10.24 11:32,대체,2,0
2022.10.24 11:32,김진태 한마디로 KB 나락가네 ㄷㄷ,19,0
2022.10.24 11:28,"김진태,서결이쪽바리들",11,2
2022.10.24 11:19,PF제일 취약한 금융주는 날고 은행주는 ...,1,0
2022.10.24 11:15,한국 미국 둘다 은행주 가지고 있습니다.,6,1
2022.10.24 11:13,결국 공매숭,2,0
2022.10.24 10:55,ㅅㅂ,2,1
2022.10.24 10:48,배당금 [2],9,1
2022.10.24 10:43,내평단 102000원,2,1
2022.10.24 09:21,진짜 공산당이 누구요?,8,2
2022.10.24 08:50,KB금융지주회장,1,0
2022.10.23 20:25,말로는자유시장경제 실제는 공산경제 ㅋㅋ,5,2
2022.10.22 17:16,금투세(주식양도세 전면도입) 유예를 위한... [1],1,0
2022.10.22 11:34,미국 금융주는 급등 [1],3,1
2022.10.22 08:55,미연준 금리인상 속도조절 나선다고?? ... [1],4,1
2022.10.21 18:02,배당주는 연말갈수록 폭등함다 [2],5,2
2022.10.21 15:55,모피아 놈들 말 듣지 말고 한시적 공매도...,2,0
2022.10.21 15:15,배당시즌 맞지???,3,0
2022.10.21 14:40,살려주세요 [1],2,1
2022.10.21 14:31,요며칠 모았는데,2,0
2022.10.21 14:29,확실한 선두 주자,1,0
2022.10.21 14:05,형이 알려준다,3,1
2022.10.21 13:42,PF위기 터지면서 제2 IMF 가능성 [1],5,3
2022.10.21 13:05,진짜 ㅂ같은ㅅ 주식,5,0
2022.10.21 12:27,종규야 [1],1,0
2022.10.21 10:46,배당금,1,0
2022.10.21 09:44,에라이~~,1,0
2022.10.21 09:42,또 염병이네,1,0
2022.10.21 09:28,증권 은행 업종 부동산PF 어쩌노,3,0
2022.10.20 15:50,어차피 답없음 [1],6,4
2022.10.20 19:36,어차피 답없음,1,0
2022.10.20 15:49,좌파들 금투세 만든단다 [4],7,4
2022.10.20 15:21,착각하고 있는 모양인데,1,0
2022.10.20 13:49,윤재앙이다.,19,11
2022.10.20 12:59,윤석열이 찍은분들 [2],13,8
2022.10.20 11:23,다 던지시오. [2],3,2
2022.10.20 10:59,슬슬 쫄리네요..,3,1
2022.10.20 10:33,"강원도, 내년 1월말 레고랜드 채무 전액... [1]",1,0
2022.10.20 10:31,빨리 배당 5천원준다고발표해라,3,0
2022.10.20 10:13,2틀 올려놓은거,1,0
2022.10.20 10:05,신한보다 적게 오르고 [1],1,0
2022.10.20 09:58,참...,3,0
2022.10.20 09:53,공매도 금지하라,5,0
2022.10.20 09:37,대장?,2,0
2022.10.20 09:12,기업 설명회만 한다고 하면 [1],4,0
2022.10.20 09:10,왜 또 지랄 염병인데,3,0
2022.10.20 09:05,단타쎄끼들 [1],2,1
2022.10.20 09:05,역시나,1,0
2022.10.19 16:44,"KB국민은행, 'KB스타페이적금' 판매…",1,0
2022.10.19 15:37,우상향 종목 [2],4,0
2022.10.19 12:22,Kb는 언제갈까,4,1
2022.10.19 09:52,금투세(개인투자자양도세) 최대 수혜자는 ...,3,0
2022.10.19 09:11,미국 은행주는 폭등하더만,4,0
2022.10.18 23:03,금투세반대 국민청원 동참합시다 [1],5,2
2022.10.18 14:23,금투세(개인투자자양도세) 최대 수혜자는 ...,5,1
2022.10.18 11:59,kb증권,2,1
2022.10.18 08:45,종규,5,0
2022.10.18 08:04,"뉴욕증시, 은행 실적과 英 감세 철회에 ...",2,0
2022.10.18 06:50,부코핀 결국 유상증자하네 [2],4,3
2022.10.17 17:14,이런~@ [1],3,1
2022.10.17 13:59,조만간??? [2],7,4
2022.10.17 10:38,카카오도 반등주는데,6,2
2022.10.17 10:13,님들 잠시 멈춰!,3,2
2022.10.17 10:04,KB금융지주 회장,2,1
2022.10.17 10:03,ㅅㅂ,7,1
2022.10.17 09:37,카카오독점문제 공정위서 검토,2,0
2022.10.17 09:06,신한 시총 역전 직전,4,3
2022.10.15 20:23,카카오뱅크3대주주Kb 지분율5%맞죠 [1],3,1
2022.10.15 19:57,미장 떡낙 [1],2,0
2022.10.15 14:14,기준금리올리면 은행들이 호재? [2],1,0
2022.10.15 12:22,[4K] 10분 안에 은행’s 재무제표 ...,1,0
2022.10.14 23:35,"""예쁜 여잔 3년, 착하면 30년 행복?... [1]",6,2
2022.10.14 15:05,고배당주 사전 선취매~담아라. [1],1,0
2022.10.14 14:48,주당 순이익이 11800원이면 주당 55... [1],5,3
2022.10.14 14:40,금리 오르니 은행애 돈 엄청맡기네,1,0
2022.10.14 14:24,공매도~sk 똥줄 탈건데..ㅋㅋ [1],3,0
2022.10.14 14:20,담주 5만원 찍자~ [3],5,2
2022.10.14 14:03,어차피 6만원 찍는다,3,0
2022.10.14 10:40,이자 5% 준다고? 예금으로 돈이 돌아온...,2,0
2022.10.14 09:58,카카오는 다팔았니? [1],2,0
2022.10.14 05:15,미국,9,0
2022.10.13 15:29,ㅅㅂ~~,1,0
2022.10.13 14:21,카카오뱅크 전량매도해라 소액만 남기고,1,0
2022.10.13 11:02,개잡주,1,0
2022.10.13 09:02,뺄거면 확실하게해라ㅡㅡ [1],2,0
2022.10.12 22:13,외인 보유 73.5프로 [1],1,0
2022.10.12 22:24,영광스런 양키 점령치하77년째!,2,0
2022.10.12 17:18,곧있으면 신한한테 시가총액도 따이겠네,2,0
2022.10.12 17:35,"곧,있으면 신한한테 시가총액도 따이겠네 [1]",3,1
2022.10.12 16:45,자사주 소각도아니고 매각량 1등하는 [1],3,0
2022.10.12 16:07,암만 그래도 지지율 30퍼 가량나오는 이... [2],4,3
2022.10.12 15:03,금투세(개인투자자양도세) 최대 수혜자는 ...,1,0
2022.10.12 14:26,우리나라 금융주들은 너무 저평가 되어있다... [1],3,0
