datetime,title,up,down
2022.12.08 21:56,금욜깔끔하게,6,0
2022.12.08 16:39,갈수록 수급은 좋아지는 중 [1],17,5
2022.12.08 16:30,"공감, 비공감 당신의 선택은?",18,3
2022.12.08 15:37,1% 오를때마다 대충 140만원씩 버네요 [4],8,1
2022.12.08 14:14,꿈틀꿈틀,4,0
2022.12.08 12:53,오늘도 3시쯤 폭락한다 [4],5,2
2022.12.07 19:50,나는.. [3],13,0
2022.12.07 14:53,자사주 애쓴다!! [2],8,0
2022.12.07 14:22,지금 많이 사놔라 [1],11,3
2022.12.07 13:08,13만원 까지 계속 킵 ㅎ,5,0
2022.12.07 11:10,제2의 레노랜드 김진태사태가온다. ILO... [2],16,10
2022.12.07 09:54,"평단 82,000원 [6]",8,1
2022.12.07 09:50,아름다운 차트 [1],6,1
2022.12.07 09:28,배당,5,0
2022.12.06 14:45,98000원,1,0
2022.12.06 14:34,10년 간 영업이익만 쳐도 현 시가총액 ... [3],8,3
2022.12.06 11:21,오르네,4,0
2022.12.06 10:29,기다림 [1],2,1
2022.12.06 10:29,거래량 없는 상승이라 [3],6,0
2022.12.05 17:39,수익 실현 완료 [1],5,4
2022.12.05 11:56,이번에 배당락해도 빨리 복구될 거 같음 [1],13,7
2022.12.05 10:27,금투세 밀어부치는 민주당을 다음 총선에... [5],40,29
2022.12.04 16:18,담배값 8천원으로 올려라 쫌 [2],5,3
2022.12.03 10:53,죽음과 세금은 피할 수 없다는데 ‘금투세...,4,0
2022.12.02 17:33,자사주54퍼 취득완료,9,1
2022.12.02 13:13,ㅜㅜ오늘!! [4],14,3
2022.12.02 12:18,분위가,4,0
2022.12.02 10:34,연 336만원 초과 이자·배당소득에도 건... [7],20,9
2022.12.02 09:48,완전 효자종목이네 ㅋㅋㅋ [1],5,1
2022.12.02 09:09,"[단독] KT&G, 터키에 3500만弗 ...",3,1
2022.12.02 08:56,아이고 배아프다,4,0
2022.12.02 08:34,저점 상향한 건 맞음,7,2
2022.12.01 21:33,11월 담배수출,6,0
2022.12.01 20:52,한주도 없는사람들이 [2],8,2
2022.12.01 19:17,잠깐 쉬었다 가는거지,6,3
2022.12.01 15:46,단기적으로는 어제 판사람이 승자.. [4],21,8
2022.12.01 15:15,ㅋㅋ어제 올라간거 도로 다내리네,4,1
2022.12.01 13:56,오늘은 가망이 없다..,3,1
2022.12.01 13:23,어제 영진이 땜에 오른거잖어,4,0
2022.12.01 12:37,오늘 털리면,6,5
2022.12.01 10:54,환율 다시 회복하네요,3,2
2022.12.01 09:51,그 사이를 못참고… [1],9,1
2022.12.01 09:23,12월 크리스마스,24,0
2022.12.01 09:24,12월 크리스마스,4,0
2022.12.01 10:12,100원 차이로,4,0
2022.12.01 07:41,털린개미특..,7,2
2022.11.30 23:44,10만원 찍은거 감동~,5,1
2022.11.30 20:48,주가 예측 하지 [1],8,3
2022.11.30 19:54,이번달 혼자서 하드캐리..,6,2
2022.11.30 17:54,여러가지 정황상 이번정권 때 담배값인상할...,8,2
2022.11.30 17:40,힘차게 달려라 ktng 999,13,2
2022.11.30 17:06,안티가 늘어날 수 밖에 없는 이유 [2],11,1
2022.11.30 16:37,이래서 행동주의 펀드가 필요함,5,2
2022.11.30 16:24,경이롭구먼 [3],12,2
2022.11.30 16:16,개시삐~~,2,0
2022.11.30 15:50,"1,100주 손익분기 99,842 [5]",35,4
2022.11.30 15:49,장중 10만원 터치,7,1
2022.11.30 15:47,18년도부터... 장기 플랜으로 매달 1... [2],5,0
2022.11.30 15:41,금일자 투자자별 매매동향 [1],9,0
2022.11.30 15:31,99999축 [1],6,0
2022.11.30 15:27,이야 [3],15,1
2022.11.30 15:27,내가팔면 오르고 사면 내리는 이유 [1],7,1
2022.11.30 15:25,축) 10만원.......3년만..... [2],9,0
2022.11.30 15:23,이야 레전둬리~~ [1],4,0
2022.11.30 15:22,찢었다ㅠ [2],10,1
2022.11.30 15:21,헐 [1],6,0
2022.11.30 15:21,경축 10만진입~ [2],10,1
2022.11.30 15:21,소리질러 [1],6,0
2022.11.30 14:52,오르는이유,4,2
2022.11.30 14:30,팔지말라고그렇게이야기해도 안듣더만 [2],8,1
2022.11.30 14:24,근래 오름세가 배당 때문이라면?,1,0
2022.11.30 13:36,경기침체 온다고하니 다들 담배 많이 필까...,3,2
2022.11.30 13:54,경기침체 온다고하니 다들 담배 많이 필까...,2,0
2022.11.30 13:34,kt&g가 9월 이후 오르는 이유가 뭐라...,7,1
2022.11.30 13:29,약속시간3시가 다가오네요 [1],6,1
2022.11.30 13:05,형이 이번주 다시 달린다고 했나 안 했나... [2],2,1
2022.11.30 13:02,더큰상승,4,0
2022.11.30 12:43,여기 장투한 사람들은 먹을 자격있다 [3],11,0
2022.11.30 12:38,멋지다 kt&g [1],10,0
2022.11.30 12:27,영진약품,1,0
2022.11.30 12:15,국장은 줄먹이다 [1],2,1
2022.11.30 12:08,줄때 먹어야되는가 존버해야되는가 [1],4,0
2022.11.30 12:08,오늘 10만,4,0
2022.11.30 12:06,"27,000주만 걷어내면 10만원이다",4,0
2022.11.30 12:00,3년 장투,9,0
2022.11.30 12:00,3년간 기도를했드만~드디어 수익을주시는군...,3,0
2022.11.30 11:44,올해 내가 가장 잘한일 [2],13,0
2022.11.30 11:42,5년 주주입니다,8,0
2022.11.30 11:38,난 5%짜리 은행예금 필요없다,11,1
2022.11.30 11:38,"오늘100,000원 넘네",7,0
2022.11.30 11:33,10만원이 이번주가 아니라 오늘 갈것 같...,7,1
2022.11.30 11:31,만 2년을 기다렸다^^ [1],5,1
2022.11.30 11:09,내가그랬자나..ㅋㅋㅋ [3],5,2
2022.11.30 11:06,3년을 물려 있었는데 [1],9,0
2022.11.30 10:55,꾸어억~ 꾸워억~,1,0
2022.11.30 10:36,내 뭐랬노 96800 뚫으면 금방 10... [3],5,0
2022.11.30 10:32,물가상승률 생각하면,4,1
2022.11.30 10:11,외국인 벌써 9만주 가까이 순매수.. ㅋ... [1],2,0
2022.11.30 09:31,이제 시작인가,2,0
2022.11.30 09:29,코스피 50위 종목 중에 개인투자자가 제... [1],5,0
2022.11.30 09:21,개미들 90% 이상 떨어져 나감,6,0
2022.11.30 09:14,역시 좋아 좋아,3,0
2022.11.30 09:02,급등구간?,3,1
2022.11.30 09:01,와우,2,1
2022.11.30 09:00,"97,000원 지지선 만들려는 의지가 강... [1]",3,1
2022.11.30 08:52,급할거 없다,5,1
2022.11.30 08:43,[FS리서치] KT&G 목표주가 변동요약,2,1
2022.11.29 20:07,KT&G 리포트 / 안정성에 더해지는 모...,4,0
2022.11.29 17:16,개미들 거의 다털렸음...,4,3
2022.11.29 17:18,[삭제된 게시물의 답글]주식이나 사고 짖... [1],8,0
2022.11.29 14:16,절필하고 종토방을 떠납니다. [3],8,1
2022.11.29 13:56,기분좋아서,4,1
2022.11.29 13:45,jepi 사라 [2],2,1
2022.11.29 13:25,종가는.. [1],3,0
2022.11.29 13:21,만천주매수 지리네 [1],7,0
2022.11.29 12:41,"97,000원 35,000주를 누가 가져... [3]",3,2
2022.11.29 12:39,12월말 배당락 주가를 12만원대 기대하... [1],3,0
2022.11.29 12:14,저점 상향 조정하네,3,0
2022.11.29 12:05,축) 52주 신고가경신,5,1
2022.11.29 12:05,어제 털린 주린이들 [1],4,2
2022.11.29 12:04,52주 신고가 경신,5,0
2022.11.29 11:46,96800 [2],10,4
2022.11.29 10:46,슬슬 털고나오는게 좋겠죠? [6],3,1
2022.11.29 09:02,저점 갱신 중인 종목은 향후가 기대됨,3,1
2022.11.28 16:41,외국인,8,0
2022.11.28 16:03,그만올라!! [1],4,2
2022.11.28 15:32,내 뭐랬노 빠진다 했지!!매번 막판 설사... [3],6,5
2022.11.28 15:20,자사주 매입의 저의는 ... 소각하자.,1,0
2022.11.28 13:38,약속에3시쯤 폭락.. 아시져?? [3],7,3
2022.11.28 13:34,담배 [1],5,1
2022.11.28 13:00,담배와 인삼 분리 [1],4,3
2022.11.28 10:14,어쨌던 인적분할할듯... [1],6,5
2022.11.28 02:51,이번주 10층갈려나요~ [2],3,1
2022.11.25 21:59,여긴...,2,1
2022.11.25 17:15,조정 끝 [2],13,4
2022.11.25 17:05,졌습니다 패배를 인정합니다... [4],14,3
2022.11.25 15:58,털린개미들에게.. [2],5,1
2022.11.25 15:34,금일자 투자자별 매매동향,4,1
2022.11.25 14:43,신한.. [1],2,0
2022.11.25 14:09,장막판 동호가 96700원 [2],4,2
2022.11.25 13:41,23년 분기배당 공시 희망,8,1
2022.11.25 12:44,3년만에 주가 10만원위에서 배당락 가능...,38,9
2022.11.25 12:09,"100.000,넘겨보자 [1]",13,2
2022.11.25 11:52,단기 조정 마무리 국면 [3],16,0
2022.11.25 11:48,허허참!!,5,0
2022.11.25 11:48,어제 털린 넘들,5,0
2022.11.25 11:26,매도 냈다가 취소 [2],8,3
2022.11.25 11:11,더큰 상승,5,0
2022.11.25 10:36,외궈의 귀환 [1],3,1
2022.11.25 09:57,호재공시!,4,1
2022.11.25 09:46,거지들..,6,1
2022.11.25 09:20,심상치가 않다 [1],9,4
2022.11.25 11:03,우쭈쭈 팔았으면 닥치고,1,0
2022.11.24 19:43,와..,5,3
2022.11.24 18:12,천길 낭떠러지로 떨어지는줄도 모르고 [3],4,3
2022.11.24 15:11,니미럴주식!! [3],8,2
2022.11.24 09:08,김장 무료나눔 행사가 호재가 맞네요,1,0
2022.11.23 22:00,상한가..호재 공시 떳습니다,4,3
2022.11.23 18:44,호재 떴다,6,1
2022.11.23 15:40,응 지금 아무도 안사~ 자사주로 겨우 받...,2,1
2022.11.23 15:31,내가 뭐랬노 막판 떨어진댔잖아!!,1,0
2022.11.23 14:27,돌파가는데 참 힘겹긴 하지만,2,0
2022.11.23 14:18,좀 지겹긴 한데 2-3주쯤 더 기다리면 ...,3,0
2022.11.23 11:08,역시 인버스~ㅋㅋㅋ [1],4,1
2022.11.22 21:47,평생 공짜 담배 피는 법 알려줍니다,3,2
2022.11.22 18:06,아따 나는 4천만원 묵었다 [3],4,3
2022.11.22 13:00,ㅋㅋ 이게 올라가겠니 개미들이 눈빠지게 ... [6],7,5
2022.11.22 11:04,십만 볼수있니 개티엔지,8,1
2022.11.22 09:13,배당금 잘 받다가 내년에 못받을 거 같아... [4],17,0
2022.11.22 07:36,코스피 개미 순매도1위 [3],10,0
2022.11.21 18:14,자사주 매입 [2],5,2
2022.11.21 14:43,외인들이 자사주매입 활용해서 아주 야무지... [2],6,4
2022.11.21 14:26,오늘 자사주 매입 끝나면 rg? [1],5,2
2022.11.21 14:02,ubs형님 등장,2,0
2022.11.20 20:09,와..,7,5
2022.11.19 19:14,자사주 매수 평단가,12,4
2022.11.19 17:12,[사업보고서 읽어주는 남자] KT&G/ ...,7,2
2022.11.18 18:43,오늘 개인 외국인 기관 올 매도~ㅋ 긍데...,5,1
2022.11.18 16:09,오늘 [1],11,1
2022.11.18 14:34,어제랑 비슷하게 자사주 매입 끝나고 장종... [6],8,2
2022.11.18 13:58,사고는싶은디..,5,4
2022.11.18 12:36,이 주식은 장기적으로 보면 ???,17,0
2022.11.18 11:02,가슴에 손 얹고 생각해보셈 [5],13,4
2022.11.18 09:35,이제 보여 줄때다,3,1
2022.11.17 19:44,2년 주주? ㅋㅋ,5,1
2022.11.17 17:01,★배당이 기대와 인내심을 만든다,6,3
2022.11.17 16:43,갑자기 폭락한 이유 [5],4,2
2022.11.17 16:27,"현대로템 이익 실현, kt&g 동시호가 ...",5,3
2022.11.17 16:15,자사주 일일한도 끝나기 무섭게 퐁낙 ㄷㄷ,3,1
2022.11.17 15:02,살만이형 [1],3,0
2022.11.17 10:26,2년동안 들고있었습니다. [13],24,3
2022.11.17 10:14,꽉쥐고 있는다..,4,2
2022.11.16 22:09,답답하다 ㅡ 개투 [2],7,3
2022.11.16 19:01,장기주주는 아니지만.. [1],10,4
2022.11.16 18:41,그 동안 털린 넘들 [4],8,4
2022.11.16 16:54,금투세 반대 집회 있습니다. 참여 부탁드... [5],7,6
2022.11.16 16:12,끝까지 히든보자,5,2
2022.11.16 15:43,2022년은 K과 T의 한해였다,7,0
2022.11.16 15:23,금양말이 자문사 맡더니,6,1
2022.11.16 15:10,골드만 냄세맡았나 [4],8,0
2022.11.16 15:05,ubs형님들 드뎌 등장~,8,0
2022.11.16 14:41,음 담배 우량주 잘나가고 있구만 역시 좋...,6,0
2022.11.16 14:37,상한가 가보자,4,0
2022.11.16 14:21,얘들아 나 우는거 아니다... [1],4,3
2022.11.16 12:46,담배는 나의 재산 [1],3,2
2022.11.16 10:06,"당분간 지수 하락 조정기, KT&G는 반...",4,1
2022.11.16 09:37,배당금 받으면서 [1],7,0
2022.11.16 09:35,장기 투자가능? [2],5,0
2022.11.16 09:15,언제 올랐냐,4,0
2022.11.15 22:07,내일 오픈 [3],12,3
2022.11.15 16:44,연기금이 연일 순매수다.. [2],8,5
2022.11.15 14:13,다른종목 쫙쫙..,5,0
2022.11.15 16:24,[삭제된 게시물의 답글]다음주에 10만... [1],2,0
2022.11.15 13:38,10만 뚫고 뒤늦게 사는 놈들,9,1
2022.11.15 13:28,ㅋㅋㅋㅋ,3,1
2022.11.15 12:45,금투세 유예가능성이 높아졌네요,5,1
2022.11.15 12:28,최근 1년동안 외국인이 kt&g 주식을,10,2
2022.11.15 11:58,요 몇일 조정시 털린애들,6,2
2022.11.15 11:54,왠지 내년 초까지는 박스권이지 않을까요?,4,3
2022.11.15 11:25,매도 상위가 항상 신한이네ㅋ,1,0
2022.11.15 11:10,나는 울트라 수퍼부자다,4,1
2022.11.15 10:34,아 배아파 [1],3,0
2022.11.15 10:17,미리 모의 투표 한번 해봅시다 [1],25,4
2022.11.15 10:15,내 맘의 단비같은 [1],4,1
2022.11.15 10:11,급할거 없다 ktng야,4,0
2022.11.15 09:38,슛팅 나올때,2,0
2022.11.15 09:25,조정 끝~ [1],3,1
2022.11.15 09:07,던진 개미들 어리둥절,12,0
2022.11.14 22:10,지수는 단기고점 Kt&g는 시장수익율 상... [2],11,6
2022.11.14 20:44,"그러고보니.,오늘",6,4
2022.11.14 20:16,주가20만이상 보이는건 저만에 생각일까여... [2],14,8
2022.11.14 19:37,오늘도 털린 애들,6,4
2022.11.14 17:33,인삼공사분리..가능성!뉴스뜸 [5],11,5
2022.11.14 16:35,3년째 갖고 있는데..,5,2
2022.11.14 15:53,기타법인이 자사준가요? [1],3,0
2022.11.14 15:02,오늘 외인 매도 창구는 주포 아닌 하위 ...,10,5
2022.11.14 14:15,20일선 오늘찍었고,4,1
2022.11.14 11:29,5일선만 올라타자 [1],6,1
2022.11.14 10:07,10.5오면 배당안받구 팔아야지~~,3,2
2022.11.14 09:20,이번달 안에,6,2
2022.11.13 17:34,OOO,15,5
2022.11.13 01:16,금투세 강행에 뿔난 동학개미…민주당사 앞... [7],23,12
2022.11.12 13:28,6만까지 돌아갈일만 남았네 [2],7,3
2022.11.12 02:00,역시 기관들 세력들은 믿을게못됨,5,4
2022.11.11 22:59,전자담배 성장성을 보고 보유.. [3],15,7
2022.11.11 20:27,어차피 소각하지 않을바에야... 그돈으로...,17,2
2022.11.11 19:09,현재 최악의 악재 [3],8,5
2022.11.11 18:53,객관적인 내생각임 [1],9,7
2022.11.11 16:51,외인 조금 털었다고 안심하네 ㅋㅋㅋ [1],12,4
2022.11.11 16:18,드디어 개미가 입질했다,5,0
2022.11.11 16:12,환율!!!,2,0
2022.11.11 16:07,하락 조정 염려할 필요 없는 이유(외인 ... [4],19,4
2022.11.11 15:42,죽은 자식 랄부잡고 뭐하고있어요?,5,3
2022.11.11 15:20,두피 가려움엔?,5,2
2022.11.11 14:01,주식 어렵게한다..,8,6
2022.11.11 12:52,내년주주총회까지봉인~,2,1
2022.11.11 11:47,이 주식의 명백한 한계 [2],11,2
2022.11.11 11:16,오늘 더 담았고 배당 받고 내년 상반기 ... [5],7,4
2022.11.11 10:25,FCP 대표가 그랬지 [1],11,1
2022.11.11 10:03,주식 까마귀들 [1],2,1
2022.11.11 10:00,1300주 팔고 갑니다 [1],5,4
2022.11.11 09:50,축하합니다 하락종목 63개인 대불장에서,3,1
2022.11.11 09:24,이런 날도 못오르는 KT@G [2],8,3
2022.11.11 09:22,자사주취득은왜하는건지 [1],12,3
2022.11.10 20:29,뇌피셜이지만 [2],8,4
2022.11.10 14:19,10주 추매~~~,9,1
2022.11.10 14:19,초보개미특! [1],7,2
2022.11.10 16:10,"[삭제된 게시물의 답글]거짓말, 외인 8... [1]",11,0
2022.11.10 10:27,플래쉬라이트 삼프로TV 영상 [4],16,1
2022.11.10 10:25,95000원 가까이에 매도한거면 [12],17,12
2022.11.10 09:28,나의 미래 [4],14,8
2022.11.10 09:26,휴~ㅈ?뻔했네 하마터면 매도 누를뻔했네 [2],5,2
2022.11.10 02:16,KT&G 해외사업부신설 [1],11,2
