datetime,title,up,down
2022.12.22 12:27,나는 배당금을 받을 것입니다,7,5
2022.12.22 09:39,오늘은 힘들다 [2],9,5
2022.12.22 06:45,미증시 보험지수봐라!,8,7
2022.12.21 16:27,삼성생명 건강친화기업 선정이면 뭐하냐,9,1
2022.12.21 12:17,네 공모가 11만원 [1],12,4
2022.12.21 09:58,진도준아.고맙다. 진양철님 감사합니다.,11,6
2022.12.21 09:39,배당약속 3년 뻥치는 대표이사 때려쳐라 [1],5,1
2022.12.21 09:32,외인분들 감사합니다..,5,4
2022.12.21 09:19,삼증 다시 조작하러 왔네,4,1
2022.12.20 17:14,담주안에 누구나 알듯이 [5],15,10
2022.12.20 12:16,개미가 팔아야 주가가 올라간다,4,2
2022.12.20 11:57,이런 헐값 다시 없기를,8,1
2022.12.20 11:17,왠지 양봉될거같다,4,3
2022.12.20 10:48,이죄용 이 죄많은 새퀴,6,2
2022.12.20 10:44,정상은 어디인가?,7,4
2022.12.20 00:44,응 79100원에서 만나자,5,4
2022.12.20 00:26,대단하다 진짜,2,1
2022.12.19 17:37,개미팔고 기관 담고,9,5
2022.12.19 17:08,가자~삼성금융지주!,5,4
2022.12.19 16:46,"삼성생명법 즉시 통과하라고?,",3,2
2022.12.19 11:50,S금융지주 이번주에 세운다!,11,3
2022.12.19 11:37,지주사에 올인!!,6,4
2022.12.19 11:11,범죄자 이재용 구속 50년 가자! [1],6,1
2022.12.19 11:02,범죄자 이재용씨를 즉시 구속하라!,5,2
2022.12.19 10:45,삼증이 매수를. . . [1],6,3
2022.12.19 10:31,안팔아 짜샤2 [1],9,3
2022.12.19 09:43,지긋지긋한 삼성 [1],9,2
2022.12.19 09:15,당장 삼성생명법 통과시키지 못할까???,11,3
2022.12.19 09:06,잔파도 심하네,3,1
2022.12.18 22:48,이재용씨는 재벌집막내아들을 볼까? [1],8,4
2022.12.18 17:44,삼성생명법통과&이재용 즉시 구속하라,10,5
2022.12.18 15:40,취득원가 계산이 말도 안되는 간단한 논리,8,3
2022.12.18 12:53,삼전지분 매각ㆍ [3],12,4
2022.12.17 20:28,기레기들이 국익 국익 짖는걸 보니 삼생법...,9,3
2022.12.17 17:02,몇일 연속 내렸다고 팔것 같습니까?,5,1
2022.12.16 11:50,삼성생명 12년전 공모가는 11만원 입니...,10,2
2022.12.16 11:45,삼성생명 12년전 공모가는 11만원 입니...,3,0
2022.12.16 10:18,기업공개의 의미,8,0
2022.12.16 10:00,굿바이 삼성생명 [2],11,0
2022.12.15 23:38,"최근 기관, 외국인 흐름 [1]",11,6
2022.12.15 16:45,잘있으라,4,3
2022.12.15 16:45,재벌집 막내딸,4,3
2022.12.15 13:52,이재용 계란 또 쳐맞으레?,7,4
2022.12.15 13:28,범죄자이재용구속&삼성그룹해체!ㄱ [1],4,3
2022.12.15 11:29,그룹내 삼생 [1],21,3
2022.12.15 11:07,이재용구속 [1],10,2
2022.12.15 11:02,최근 금리 흐름과 삼성생명,11,1
2022.12.15 10:11,범죄자이죄용구속갑시다 [1],7,2
2022.12.14 17:28,범죄자 이재용씨를ㅈ즉시구속하라고! [1],12,6
2022.12.14 14:35,삼성생명법 통과하고 이재용 구속!,13,3
2022.12.14 10:32,모두가 아는사실 [1],37,1
2022.12.14 10:19,고금리 하나만 믿고 간다. [1],8,2
2022.12.14 09:08,지금은 조작타임~~,10,2
2022.12.14 08:07,IFRS17 + 연말배당 기대감이 다가온... [1],16,0
2022.12.13 10:44,삼성생명이란 회사 [1],23,10
2022.12.13 10:13,배당약속 3년 뻥치는 대표이사 [3],26,5
2022.12.12 22:18,13만원에서 물타고물타서 7.7층인데 [3],11,4
2022.12.12 19:02,정말 궁금하네~ [7],21,9
2022.12.12 17:33,"월봉상으로는 12월 배당전에 78,000... [2]",11,3
2022.12.12 15:17,승진잔치 [1],12,8
2022.12.12 21:00,금융지주는 재용 vs 부진 !,2,0
2022.12.12 14:28,쫄리면 [6],9,5
2022.12.12 14:22,"74층 위론 차익물량,공매도물량 엄청나네",8,6
2022.12.12 10:09,삼증 공매도 계속 치네 [1],10,4
2022.12.11 22:18,삼생 주당 5만원씩 배당하라고!,11,7
2022.12.11 19:34,"생명, 물산, 전자는 그룹 지주회사",14,4
2022.12.11 18:06,써글민주당 즉시 상성생명법 처리하라고!,8,6
2022.12.11 17:53,죄파민주당 상성생명법도 처리하라고!,5,1
2022.12.11 17:50,삼성생명법도 즉시 통과하라!,7,1
2022.12.11 00:54,삼성금융지주 =순양금융지주,11,5
2022.12.10 23:07,2020년 삼성생명 주식썰전 요약,9,6
2022.12.10 18:16,삼생 십년동안 보유하면서... [1],19,14
2022.12.10 19:03,삼생 십년동안 보유하면서...,7,3
2022.12.10 11:48,[삭제된 게시물의 답글]Re:금투세 폐...,12,4
2022.12.09 19:14,이번주 기관순매수금액 코스피전체 5위,7,4
2022.12.09 16:49,개인의 매도를 딛고,8,3
2022.12.09 14:40,투신ㆍ연기금,12,2
2022.12.09 14:20,역시 삼증,3,2
2022.12.09 13:51,취득원가 계산이 말도 안되는 간단한 논리 [2],8,1
2022.12.09 13:39,1년5개월 만에 본전 왔는데 이제 어째야... [8],5,4
2022.12.09 13:38,힘싸움 [1],10,1
2022.12.09 12:56,야...기똥차게...날라가네,5,2
2022.12.09 12:43,이런 주식엔 개미가 못 붙어 [1],18,5
2022.12.09 12:12,오호라 수익권이다 [1],8,1
2022.12.09 11:21,형들.... 1%수익 중....,5,3
2022.12.09 09:31,가자 제발~~ [1],6,2
2022.12.09 09:21,또 [1],1,0
2022.12.08 18:57,삼성관리자주시래기가있다 [2],5,3
2022.12.08 18:52,딱 하나만,9,2
2022.12.08 18:14,연기금 매수세,11,3
2022.12.08 17:47,삼성생명은,9,6
2022.12.08 16:41,이재용씨는 삼생 배당 주당 3만원씩! [1],12,3
2022.12.08 16:00,은행도 힘들고,11,2
2022.12.08 15:42,싹다 정리함 이게 효자종목구나,9,6
2022.12.08 15:02,돌파거래량...,21,5
2022.12.08 13:03,재드라고니 회장 만들어준 삼생~~,8,3
2022.12.08 11:48,삼생법 통과 못 하는 한,7,4
2022.12.08 11:45,시총 14조? 50조는 되야지.,11,2
2022.12.08 11:27,삼성생명법 통과 하라코!,3,2
2022.12.08 11:16,gi23 이XX 어느 누구한테 쳐맞아 죽... [1],15,3
2022.12.08 11:14,어짜피 가야할 길 삼생법,6,0
2022.12.08 10:39,삼성생명법으로 오르는게 아녀 [7],41,6
2022.12.08 10:11,삼성생명법 통과 되나요? [1],4,3
2022.12.08 09:29,삼생법 통과 되면 개인주주들에겐 [5],4,3
2022.12.08 09:25,개미털기수법 [1],5,3
2022.12.08 09:12,오늘 1차 저지선 72700,4,1
2022.12.08 09:13,삼성망해라,4,1
2022.12.08 01:53,취득원가 계산이 말도 안되는 간단한 논리,17,2
2022.12.07 23:22,최소 10만원 [1],19,5
2022.12.07 19:47,삼생법에 숟가락 얹은 이용우 의원이 누구... [2],11,7
2022.12.07 19:42,민주당에서 삼성생명법 보완발의 [2],16,3
2022.12.07 15:40,기관 미침 [1],8,4
2022.12.07 14:34,외쿡형님들 [1],24,1
2022.12.07 14:20,취득원가 계산이 말도 안되는 간단한 논리 [2],21,4
2022.12.07 14:05,삼성증권 한달치 상승분을....,7,0
2022.12.07 14:00,오르는이유,15,0
2022.12.07 13:46,상치겄다,7,2
2022.12.07 13:34,왜오르나요? [1],4,1
2022.12.07 13:10,금리인상 수혜주,10,0
2022.12.07 13:01,가두리로 개미물량,7,2
2022.12.07 12:48,상전 자사주 매입은,3,1
2022.12.07 11:54,"와 파니까 또 쳐오르네..,..",6,3
2022.12.07 11:43,오늘 날라간다,4,1
2022.12.07 11:37,형들. 나 다시 드가도 되나요? [1],5,3
2022.12.07 08:03,2014년부터 삼성생명은 줄곧 [5],23,0
2022.12.06 21:07,취득원가 계산이 말도 안되는 간단한 논리,15,1
2022.12.06 15:26,삼성생명법 이번에는 통과시켜라 [1],30,3
2022.12.06 15:35,삼성전자지분 매각이 정답,16,1
2022.12.06 15:07,호재!,13,2
2022.12.06 14:10,몇달 기다려 좀 회복된거,13,1
2022.12.06 12:31,지긋지긋하다 지래곤,14,1
2022.12.06 11:49,사촌기업과 동생들을 부추기자 [1],4,1
2022.12.06 10:57,상식을 회복하길,7,1
2022.12.06 10:10,양심불량 [2],21,2
2022.12.06 09:57,단결 [1],6,3
2022.12.06 09:52,총자산은 시가로 근데 보유주식은 취득가로 [1],13,0
2022.12.06 09:47,삼생법 통과시키겠다 [1],11,1
2022.12.06 09:13,■52■쓰레기 19년 배당 3년간 50% [1],7,0
2022.12.06 08:52,대한민국 169억 원 보너스,2,1
2022.12.05 14:44,주가왜곡의 끝판왕 [1],11,2
2022.12.05 13:12,진짜 억지스러운 그래프네,5,0
2022.12.05 13:01,신의 한수다 진짜. 72000원대에 판... [1],5,2
2022.12.05 12:16,진절머리난다 개삼생 [1],18,1
2022.12.05 12:02,호날두가 날강두라더니,10,0
2022.12.05 11:41,생명 걱정,6,2
2022.12.05 11:39,주가조작범 이죄용 이자식 당장 구속해서 ... [1],21,3
2022.12.05 11:32,재벌집 막내아들,6,2
2022.12.05 11:13,지난달 월봉 단 3일만에 붕괴,7,1
2022.12.05 11:06,OOO들 주주들 안챙기는 것들,7,0
2022.12.05 09:57,공모가는 [2],19,0
2022.12.05 02:49,삼생보유 삼전지분 물산에 취득원가 블록딜... [4],5,4
2022.12.05 02:43,주주들이 삼전지분 매각 운동이라도 해야... [1],8,2
2022.12.05 02:49,주주들이 삼전지분 매각 운동이라도 해야...,2,1
2022.12.04 17:13,"불법의 끝판왕 삼성그룹, 이재용씨 회장된... [3]",23,5
2022.12.04 12:20,3일장 잔치끝,4,1
2022.12.04 06:15,여름이 오기전에 [2],4,3
2022.12.03 23:53,"삼성그룹,다 쫄딱 망해라 [1]",14,5
2022.12.03 10:26,개와 친하면 옷에 흙칠을한다 [1],2,1
2022.12.02 20:51,옛날엔 ㄸ바가지 퍼부었는데,14,3
2022.12.02 16:34,주가는 종합 예술 [2],9,6
2022.12.02 16:02,너무 급하게 올랐다,8,5
2022.12.02 15:07,별 짓을 다 해도 [2],16,5
2022.12.02 15:00,어제 계란테러당해서 그런거 [1],10,2
2022.12.02 14:22,2틀오른거 그대로 다빠졌?,6,2
2022.12.02 14:21,잘난척 오지던 gi님 ㅋㅋㅋ [2],11,2
2022.12.02 14:16,양심불량의 표본,8,0
2022.12.02 14:14,갈수록 빠지네. 신기하다,5,0
2022.12.02 14:01,신기한게 꼭 본전 회복 근처 다 오면..... [1],5,2
2022.12.02 13:58,삼생씨,3,1
2022.12.02 13:56,예상은 했는데 [1],9,1
2022.12.02 13:53,시내버스vs고속버스 [1],4,1
2022.12.02 13:35,"오전10시 기업설명회 IR.,.,. [2]",3,1
2022.12.02 13:28,오늘은 보합으로만 끝내자 ㅎㅎ [1],4,1
2022.12.02 13:12,적당히 빼라 그지같은것들아 [1],4,1
2022.12.02 13:09,계란 맞고 복수 오지네 [1],4,1
2022.12.02 12:47,삼성생명법은 반드시 통과되서 삼전지분 매...,11,1
2022.12.02 12:46,"삼암생명, -40%에 손절했다. 정말 암... [2]",18,4
2022.12.02 12:44,저 이것 12만원 매수해서 -반토막에 손...,16,2
2022.12.02 12:44,단 2거래일만에 11월 월봉캔들 절반이상...,2,1
2022.12.02 12:38,돔황쳐,3,1
2022.12.02 12:34,튀세요,3,1
2022.12.02 12:25,컨퍼런스 콜,5,4
2022.12.02 12:18,개헐값 주가로 사익 취하고 [2],14,0
2022.12.02 12:10,개잡주라고 했지,5,1
2022.12.02 12:03,삼성생명법 즉시 통과 삼성일가 아작내자 [2],11,4
2022.12.02 11:53,6만원대 잠시 구경하고,6,5
2022.12.02 11:51,삼생법 통과 어려운가 보네 [1],10,2
2022.12.02 11:49,무지막지하게 떨어지네 [1],6,1
2022.12.02 11:46,계속하면 재미없음,8,1
2022.12.02 11:38,ㅋㅋㅋ 고점이라 했제? [1],5,3
2022.12.02 11:29,진짜 너무한다 시밤바,3,0
2022.12.02 11:21,기관들 장난,4,0
2022.12.02 11:17,대박이네.. 잘 팔았구만,6,2
2022.12.02 11:17,"외인 순매수, 기관 투신 3000주씩 매... [3]",6,1
2022.12.02 11:16,ㄱㅋㅋㅋㄱㅋㅋㄹ 걍 하한가나 가버려라,4,1
2022.12.02 11:16,니기미 ~,3,1
2022.12.02 11:15,지금외인은 쓸어담는데 [1],3,2
2022.12.02 11:12,계란 던지고싶다,4,0
2022.12.02 11:03,에라이 역겨운 새끼들,7,0
2022.12.02 10:56,오전10시 ir이후 확실히 방향정해졌네,3,1
2022.12.02 10:50,선은 깨진게 맞아요. 어제 시그널을 줬죠,7,1
2022.12.02 10:46,To 이재용 [1],11,0
2022.12.02 10:43,공매 물량으로 개미 털기 [1],3,2
2022.12.02 10:37,이래서 주식은,5,2
2022.12.02 10:36,뜬구름 [1],3,1
2022.12.02 10:16,에라이 시이바앙,3,0
2022.12.02 10:06,71200깨?네요 [2],7,2
2022.12.02 09:08,10년동안 조작혔는데,5,0
2022.12.02 09:06,개 조작 생명 언제까지 이짓하냐,3,0
2022.12.02 08:59,계란좀 맞지 그랬냐,7,0
2022.12.01 23:04,이재용 빼고 모두가 이익 [4],12,6
2022.12.01 14:28,삼생법통과시 상한가(신년이벤트) [2],9,5
2022.12.01 13:34,계란 던진 이매리 누구? [2],5,2
2022.12.01 12:14,삼생법 통과뿐,5,3
2022.12.01 12:08,주식들 하지마라!! [1],6,4
2022.12.01 11:42,어제 그 화려했던 삼증은 뭐하노 [2],8,0
2022.12.01 10:27,역시. 멋지다,3,0
2022.12.01 10:21,1년중 최고가에서 하루떨어졌다 [1],7,4
2022.12.01 09:50,삼생법으로 삼성일가 개아작 내버리자! [2],8,3
2022.12.01 09:41,삼증휴무 [1],9,0
2022.12.01 09:37,개미들 붙었으니 [1],6,2
2022.12.01 09:28,삼생법으로 삼성일가 개아작 내버리자!삼생...,5,2
2022.12.01 09:24,개폼잡기 [1],3,1
2022.12.01 09:23,삼생법으로 삼성일가 개아작 내버리자!삼생...,4,3
2022.12.01 09:16,삼생법으로 삼성일가 개아작 내버리자! [1],4,3
2022.12.01 08:05,여긴 주주 친화 안하나요?,4,0
2022.12.01 07:56,최근 9개월 개인 -470만주 매도,4,0
2022.12.01 07:03,최근 나스닥2~3% 상승하면 보합이나 밀...,6,2
2022.12.01 05:31,. [1],10,3
2022.12.01 00:31,도대체 이재용 회장님이 뭘 그리 잘못했읍... [2],13,2
2022.12.01 00:30,삼생 10일 연속 상한가 가자 [1],4,2
2022.12.01 00:15,주주 환원은 공모가 회복에서부터,4,3
2022.12.01 00:06,오늘 시초가에 한수매수!!,3,2
2022.11.30 23:20,이재용씨는 삼생주주에게 무릎 꿇어라!,5,2
2022.11.30 18:51,외국인 13.6프로 보유는 2020년 4... [1],10,4
2022.11.30 17:30,정부 규정만 바꿔도 되는데 [1],27,0
2022.11.30 16:59,삼생법 빨리처리하라고!머하냐고! [2],8,4
2022.11.30 16:44,삼생법 빨리 처리하라고!이재용 끝장내자!,5,1
2022.11.30 19:28,전라도깽깽이들은 답이 없다!!,4,2
2022.11.30 16:38,밀려든 외국인 매수 주문 [2],6,0
2022.11.30 16:30,삼성생명법 즉각 처리하라!처리하라,6,2
2022.11.30 16:23,이재용의 목을 비틀어서 삼생주주보호,3,2
2022.11.30 16:17,와...드뎌 2년 존버는 승리하는군요.,8,3
2022.11.30 16:17,이재용씨는 삼생주주에게 무릎 꿇어라! [3],5,4
2022.11.30 16:12,이재용씨는 삼생 주당 2만원씩 배당하라! [2],6,2
2022.11.30 16:06,평단가 8만원 [5],16,2
2022.11.30 15:55,삼성생명법 진격하라!이재용 끝장내자!,7,1
2022.11.30 15:49,이재용 발등에 불 떨어졌다!진격하라!,5,1
2022.11.30 15:48,종가 말아올린거 보믄 모르남? [2],21,3
2022.11.30 15:39,장초반에 절반털렸다,3,0
2022.11.30 15:36,msci추종 리밸런싱,4,0
2022.11.30 15:31,ㅅㅂ 존나 급했나부네 [1],12,1
2022.11.30 15:30,ㅁㅊ 종가 개같이 올리노,4,0
2022.11.30 15:28,예상체결가 [1],4,1
2022.11.30 15:22,정부는 삼생법 거부 못한다,12,0
2022.11.30 15:01,우리나라 증권사들,7,0
2022.11.30 14:50,한국증권사들,14,1
2022.11.30 14:40,바젤3 금융리스크 2023년01월01일 ...,5,0
2022.11.30 14:18,오늘 익절했어요. [3],15,1
2022.11.30 14:16,당장 삼성생명법을 통과시키고 주주들에게 ... [1],19,1
2022.11.30 14:09,누가누가 먼저 상환할래?? [1],5,3
2022.11.30 13:29,이재용 빼고 모두에게 이익 [1],9,0
2022.11.30 12:52,공모가 회복 가자 [1],18,1
2022.11.30 12:16,하! 삼생이 완전 효자 주식이 되었소^^ [1],7,4
2022.11.30 12:13,샘성생명법 시장의 평가 [1],17,2
2022.11.30 11:44,통과하면 상인데 [1],6,3
2022.11.30 10:43,멋지다 ㅋㅋㅋ,6,2
2022.11.30 10:26,용인줄알았더니 이무기더냐,6,2
2022.11.30 10:26,금융지주 [1],6,4
2022.11.30 09:47,삼증아,5,2
2022.11.30 09:43,500원씩 쳐 올라라!삼생 [1],3,2
2022.11.30 09:29,삼증만 가만히 있으면 [2],14,3
2022.11.30 09:27,소액주주들의 도움을 받으려면,12,3
2022.11.30 09:22,삼증 용쓴다,7,3
2022.11.30 09:21,삼성생명 털리지 마세요 [2],6,4
2022.11.30 09:14,외국인 매수 폭격중 삼증은?,6,2
2022.11.30 09:14,공정과 상식이 그렇게 어렵나 [1],7,4
2022.11.30 07:41,삼성생명이 진짜였네요,7,2
2022.11.30 01:06,이재용 빼고 모두에게 이익 [1],20,3
2022.11.29 22:56,재용아 이제 놓아주라 [1],12,5
2022.11.29 19:16,어쩐지 요즘 외국인들이 계속 사더라니,17,4
2022.11.29 14:08,차트가 용이승천하는 모습같다 [1],7,1
2022.11.29 13:12,삼증 대놓고 공매때리는거,7,0
2022.11.29 13:04,11만원 언제감?? [1],8,0
2022.11.29 12:48,화이팅,7,1
2022.11.29 12:41,국회에서 삼성생명법 논의하나.,5,1
2022.11.29 12:40,삼성 김민재 출격,6,0
2022.11.29 12:37,필사적인 삼증...,5,0
2022.11.29 12:28,삼생 연말 배당율 [1],6,1
2022.11.29 12:27,삼증,3,1
2022.11.29 12:26,요즘 하락장에서,3,2
2022.11.29 12:08,감사,4,1
2022.11.29 11:58,1년중 최고가 ㅋㅋㅋ,5,3
2022.11.29 09:15,또 삼증 [1],13,0
2022.11.28 16:55,이비인후과에서 코성형하고 실비보험타가더라... [1],14,2
2022.11.28 19:06,"[삭제된 게시물의 답글]약,,,,, [2]",6,1
2022.11.28 22:48,[삭제된 게시물의 답글]약..,1,0
2022.11.28 15:10,주주 보호?,15,2
2022.11.28 13:50,외인들 한달 내내 매수,8,1
2022.11.28 13:40,7만입성,8,1
2022.11.28 12:42,삼생법 적극 추진 가능성 높아짐 [2],10,3
2022.11.28 12:32,개삼증 [1],7,0
2022.11.28 12:20,삼증은 팔기만해서...,8,0
2022.11.28 12:09,유령주식 유통 전력의 증권사,6,1
2022.11.28 11:44,삼성생명법 통과 실패?,4,1
2022.11.28 11:36,안녕하세요 국회의원 박용진입니다. [5],19,6
2022.11.28 10:07,파월이 한번 더 사고칠 거 같다,3,1
2022.11.28 09:07,오늘 주가들 왜 흐르죠? [2],2,1
2022.11.28 09:03,제자리걸음 장대양봉이로구나,4,1
2022.11.26 17:50,안정적 주식 [2],5,4
2022.11.26 12:44,그러니까 38선이 있으면 [1],4,2
2022.11.26 07:53,4연상,11,5
2022.11.25 19:45,주주라면 여기 가서 응원이래도 하세유 [2],16,6
2022.11.25 18:24,주식어렵네..,11,4
2022.11.25 15:35,이 와중에 삼바 90만원 돌파네 [1],10,1
2022.11.25 15:19,우상향 정배열은 [1],14,3
2022.11.25 14:08,삼생 내리고 한생만 급등하니,5,0
2022.11.25 11:32,신한투자 [2],5,1
2022.11.25 11:00,누르면서 개미 촉수 금지시키네,14,0
2022.11.25 10:30,얼어죽을 준법경영,17,1
2022.11.25 10:23,삼생 780주 2% 수익중 계속 보유 [1],5,4
2022.11.25 10:22,지수는 점차 오르는데,6,1
2022.11.25 10:00,이죄용 이색휘 오늘도 또 주가조작하네,15,2
2022.11.25 09:50,빨간불엔 삼증이 약이지 [1],10,0
2022.11.25 09:45,찍어누르네,6,1
2022.11.25 09:30,유령주식 퇴출 [1],7,0
2022.11.25 09:21,삼증 출현 [5],11,0
2022.11.25 09:06,아직 삼증 안나왔다,5,0
2022.11.25 09:00,오늘도 팔겠음,4,0
2022.11.25 08:15,와우~,6,2
2022.11.24 21:14,이상한 지배구조 고치자 [1],7,6
2022.11.24 15:21,종가는 7만으로 가자,4,2
2022.11.24 14:49,삼증 누르느라 애쓰네 [1],11,0
2022.11.24 14:45,일부 팔고 있어요 [1],7,1
2022.11.24 14:27,뒷힘,4,2
2022.11.24 13:06,연금도둑보험사놈들,4,3
2022.11.24 12:35,증권사호평2차전지IRA수혜실적급성장 [2],16,2
2022.11.24 12:08,역시나 신한ㆍ삼성,8,0
2022.11.24 12:06,오후장 7만 재돌파하자,5,2
2022.11.24 11:49,딱 10시까지 액티브매수세 나오고,5,0
2022.11.24 10:58,이렇게 저주를 빌기도.... [1],8,1
2022.11.24 10:50,주주님들 [2],4,1
2022.11.24 10:46,즉시연금 승소로는.. [1],6,2
2022.11.24 10:10,기다린 보람이 있습니다 [1],4,3
2022.11.24 09:46,이제 시작이다 [2],10,3
2022.11.24 09:38,외인이 삼증 매물 꿀꺽 [1],5,1
2022.11.24 09:35,나는 확실히 알아 오늘의 불꽃놀이는 [1],7,2
2022.11.24 09:28,오늘 [3],4,2
2022.11.24 09:22,이재용을 즉시 구속 징역 50년 때려라,3,2
2022.11.24 09:20,7만원 일단 넘겨라! [1],4,1
2022.11.24 09:11,개삼증 [1],5,0
2022.11.23 22:12,내일(11월 24일) 삼성생명 주가 전망... [1],5,3
2022.11.23 15:05,4300억 즉시연금소송서 승소함,15,1
2022.11.23 12:53,박씨 응원이라도 해줘라 ㅋ [5],8,2
2022.11.23 12:45,지독한 거래량이다.,6,1
2022.11.23 12:17,삼성생명살빠에 삼성전자산다 [3],6,5
2022.11.23 11:51,주주들 인내력 테스트하나?,10,2
2022.11.23 11:35,당장 이죄용이를 감방 보내라 [2],9,1
2022.11.23 11:22,예쁜 albi님 [2],2,1
2022.11.23 11:10,우 윳 빛 깔 박 용 진 [3],8,3
2022.11.23 11:08,오늘 오후에 4000억 소송 결과 나오네...,2,0
2022.11.23 10:57,내년 [1],6,1
2022.11.23 10:40,땅바닥을 파고 기는 위력 [3],4,1
2022.11.23 09:50,하여간 머리 안돌아,2,0
2022.11.23 09:08,*금융 투자 소득세의 문제점 정리 [1],6,3
2022.11.23 08:38,"'삼성생명법', 정무위 법안소위 상정 [2]",7,1
2022.11.23 07:35,메리츠 반만 따라가자 [1],6,2
2022.11.22 17:44,내일 상한가 [1],7,5
2022.11.22 17:41,메리츠 화재 봐라?썩을ㅗ,11,2
2022.11.22 16:55,삼생법통과해야 상간다~ [1],12,2
2022.11.22 16:50,찐으로 주주환원하니 메리츠3사는 상한가가... [1],7,1
2022.11.22 12:29,배당약속 3년 뻥치는 대표이사 [1],16,1
2022.11.22 11:51,"삼성생명법', 정무위 법안소위 상정… [1]",14,3
2022.11.22 10:56,오늘 몇시냐? [1],7,3
2022.11.22 09:36,메리츠화재 존나부럽다,4,0
2022.11.22 09:30,삼성생명+증권+카드 합병하라! [1],16,2
2022.11.22 09:07,메리츠화재 처럼 청산하자 차라리,7,1
2022.11.22 06:50,빚이 없으니 마음이 편하다.,6,3
2022.11.22 01:21,삼성생명,9,5
2022.11.21 17:40,삼성생명이 가야 할길,12,1
2022.11.21 12:46,삼증과 대신,7,2
2022.11.21 12:09,삼생법이 [1],21,2
2022.11.21 10:01,삼증 훼방질 무력화,12,2
2022.11.21 09:56,차트가 무너지지 않는구만,8,4
2022.11.21 09:51,삼생법 급가속되나?,8,1
2022.11.21 09:36,이새키는 박스권에서 벗어나질 못하네,4,1
2022.11.21 09:10,삼생법 관철되길 기원,11,0
2022.11.20 14:50,*긴급요청!!) 범금투세 저지 더불어민주... [2],12,6
2022.11.20 01:01,구글이나 네이버는 짱!!,2,1
2022.11.19 15:14,주가야 둘째치고 [2],5,2
2022.11.19 13:43,연말인데 공매친 놈들이 느긋한 이유..,18,3
2022.11.19 13:30,공매도 금지청원 동의 부탁드립니다.,11,2
2022.11.19 13:25,삼성지배구조 최대피해종목 삼성생명 [1],9,3
2022.11.18 16:16,삼성생명법이 통과되어야,19,3
2022.11.18 13:53,오늘 이병철회장 제사란다... [1],11,1
2022.11.18 13:46,지룡이 [1],3,1
2022.11.18 12:46,진짜 대단한 넘이네,4,0
2022.11.18 12:11,진짜루 이런맘 먹으먼 안돼는데ㆍ [1],8,1
2022.11.18 12:10,눈치보지 마라,5,1
2022.11.18 12:07,파렴치,5,0
2022.11.18 11:23,태생이 승계작업을 위한 회사라서,9,0
2022.11.18 10:42,뭐하러 상장해서 주주들 고통주고 [1],9,0
2022.11.18 09:58,사기 공모가 아니라면,17,1
2022.11.18 09:15,아침부터 못된 짓거리,9,1
2022.11.17 12:53,삼성전자 지분 매각하라 !! [1],22,2
2022.11.17 10:53,보험주들 다 오르는데,13,0
2022.11.17 10:13,호재!,4,2
2022.11.16 15:05,선대 회장님,17,2
2022.11.16 13:32,민주당사 앞 금투세 유예 집회 참석합시다... [2],21,2
2022.11.16 11:29,삼생법 통과시키고 20만 가야지 [1],15,4
2022.11.16 09:59,지수 50~80포인트 오를때 마다 [1],3,0
