datetime,title,up,down
2022.12.17 14:45,주주가치 제고 전망,3,0
2022.12.17 12:15,여러분은 왜 SK를 사셨습니까?? [3],9,5
2022.12.16 22:14,tera 부캐 chan ㅂ 과거글 ㅋㅋㅋ [1],5,1
2022.12.16 22:11,tera 부캐 chan으로 DB하이텍 도...,4,0
2022.12.16 20:46,Sk [1],2,1
2022.12.16 13:50,징징대지들 마시고,5,0
2022.12.16 13:44,하이닉스 때문에 못 가는 [2],3,2
2022.12.16 13:34,파란불 [1],1,0
2022.12.16 12:48,장똥현이가,9,0
2022.12.16 11:06,200만원 간다던 주식 아닌가요? [4],8,0
2022.12.16 10:34,진짜,7,0
2022.12.16 10:07,zzzzzzzzzzzzzz ㅋㅋㅋㅋ,1,0
2022.12.16 10:03,5개월만에 왔더니,1,0
2022.12.16 04:41,ㅋㅋㅋ,1,0
2022.12.16 00:14,"공매도 급소를 노려라. 상한가 매도, 윗...",3,2
2022.12.15 18:15,"금투세, 시행 보름 앞두고 유예 내달 1... [2]",7,1
2022.12.15 17:45,Sk 925주 sk우 30주 보유중,3,0
2022.12.15 15:31,SK 그룹 공중분해 염원 [3],10,4
2022.12.15 15:26,12월 내내 쳐 꼬라박네,4,0
2022.12.15 15:02,Sk증권 주가부양한다며 [1],2,0
2022.12.15 11:53,배당락 끝나면 더 떨어질건데 다들 행복해...,4,2
2022.12.15 10:29,ㅋㅋㅋㅋㅋ,8,0
2022.12.15 09:24,[삭제된 게시물의 답글]開小利馬 足家之馬,1,0
2022.12.15 08:29,여유를 가지고 기다려라,3,0
2022.12.14 22:09,신한 창구의 공매도 [1],2,1
2022.12.14 20:46,SK 주가 폭락해서 속상하시죠. 바닥이 ...,2,1
2022.12.14 15:02,Sk랑 현대계열은 [1],7,1
2022.12.14 14:19,진짜 역겹다. [1],10,1
2022.12.14 13:58,매수금지 [2],6,1
2022.12.14 13:43,SK [1],3,0
2022.12.14 13:09,"개,,,폭락한다,,,,,폭락가 2만원 [1]",3,2
2022.12.14 12:34,가격 더 오르면 안되는뎁,2,1
2022.12.14 12:32,Tera를 이대로 둘수없다! SK그룹 자...,5,1
2022.12.14 12:27,"""패배한 탐욕은 분노가 되어 활시위를 팽...",1,0
2022.12.14 12:11,[삭제된 게시물의 답글]開小利馬 足家之馬 [1],5,1
2022.12.14 12:03,개미들 꼬시는중,4,0
2022.12.14 10:28,공매전문 신한투매 [1],3,1
2022.12.14 09:54,開小利馬,5,0
2022.12.14 10:23,[삭제된 게시물의 답글]足家之馬,2,0
2022.12.14 09:48,소각한다해도,2,0
2022.12.14 09:29,진짜,2,0
2022.12.14 09:26,[삭제된 게시물의 답글]관순이형 같은 s...,1,0
2022.12.14 09:04,[삭제된 게시물의 답글]開小利馬,2,0
2022.12.14 09:09,[삭제된 게시물의 답글]足家之馬,1,0
2022.12.14 09:06,開小利馬,1,0
2022.12.14 09:11,足家之馬,1,0
2022.12.13 16:22,SK 상한가는 원래 +500인데,1,0
2022.12.13 15:27,이번 정부는 [1],3,0
2022.12.13 15:18,지린다 오늘도 빨간불 안나오네 ㅋㅋ [1],2,0
2022.12.13 14:22,SK공급2차전지엔캠전해질납품실적사상최대,12,4
2022.12.13 15:30,[삭제된 게시물의 답글]足家之馬 [1],2,0
2022.12.13 15:26,[삭제된 게시물의 답글]開小利馬 [1],1,0
2022.12.13 10:30,SK는 요새 자사주 왜 사는거죠? [3],1,0
2022.12.13 10:26,사기꾼 최태원 [1],5,2
2022.12.13 09:15,오늘도 대단하다~~,1,0
2022.12.13 08:28,12월 [1],4,0
2022.12.12 19:25,재벌맞냐? 30년동안 1300억 벌고 반...,1,0
2022.12.12 17:47,단타쟁이 스윙러 매도쟁이 기관 외인놈들,2,1
2022.12.12 17:44,abcd**** 스윙러 ㅅㄲ [1],2,0
2022.12.12 17:39,제발 25일까지,3,1
2022.12.12 17:35,SK,2,0
2022.12.12 16:54,재수없게,3,0
2022.12.12 15:48,배당금 이나 마이 내놔라~,5,2
2022.12.12 15:14,Sk 현금 20조있는데 부도안나고 무도날... [3],4,0
2022.12.12 14:58,SK 플러그파워에 2조투자한거 반토막 ㅋ...,6,1
2022.12.12 14:36,12월에 빨간게없네 에휴 [2],2,0
2022.12.12 13:43,장동현 부회장이다. 장 부회장의 상반기 ... [2],2,1
2022.12.12 13:17,이제 추매할 돈도 없다. [3],12,0
2022.12.12 12:44,벌써 물린지 2년 됐넹 [2],7,1
2022.12.12 12:34,손절이냐 존버냐 [1],3,2
2022.12.12 12:30,이속도면,3,1
2022.12.12 12:28,"주식장사 하는 SK그룹주,,,",6,1
2022.12.12 12:27,하…,1,0
2022.12.12 12:25,tera 도배글 남기고부터 -13% [1],4,0
2022.12.12 11:53,얼마까지 빠질라고 [1],3,0
2022.12.12 11:49,21만원에 안산걸 후회할거라더니 ㅋㅋㅋ [1],6,1
2022.12.12 11:31,민주당의 금투세 빔 마시오때?ㅋㅋ,1,0
2022.12.12 10:21,어쪄다이지경,3,0
2022.12.12 10:12,배당만원줘,2,1
2022.12.12 10:09,"■♡■장동현님 무슨 생각이 있겠지요,,,...",2,1
2022.12.12 09:52,때릴 때는 쳐 맞자,5,0
2022.12.12 11:45,[삭제된 게시물의 답글]開小利馬,2,0
2022.12.12 11:46,開小利馬,1,0
2022.12.11 19:56,"만년 저평가 '지주사' 투자해도 될까…""...",2,1
2022.12.11 20:21,찌라시 반대로 해야 돈 번다,4,3
2022.12.10 17:53,대차 상환이 꾸준히 늘고있음,4,1
2022.12.10 14:33,저평가주는 평생 저평가니까 저평가주인거....,3,2
2022.12.10 13:20,저평가주 SK [1],5,1
2022.12.10 12:44,폭락조짐 [1],2,1
2022.12.09 21:12,SK...백약이 무효인가요? [1],8,1
2022.12.09 19:40,배당얼마줄건지 [1],2,1
2022.12.09 17:50,Sk그룹 등돌린 주주들,8,2
2022.12.09 17:23,10만원까지는 떨궈줘야 [1],6,3
2022.12.09 16:10,조강지처 버리고 기업 말아먹고 [1],10,3
2022.12.09 15:42,종가 [2],5,3
2022.12.09 14:45,매수,1,0
2022.12.09 14:17,매수 [1],2,0
2022.12.09 13:02,오랜기간 수십차례 들어왔던 sk,4,1
2022.12.09 12:51,"하이닉스 빠진다고 빠져, 이노베이션 빠진... [2]",1,0
2022.12.09 12:12,장 좋아졌는데도 질질 싸네 ㅋㅋ,2,0
2022.12.09 12:43,開小利馬 [1],2,0
2022.12.09 11:35,"바겐헌팅 1월 주가 289,000 [1]",1,0
2022.12.09 11:15,최태원회장은 [1],3,0
2022.12.09 11:08,싸다구 [1],5,0
2022.12.09 10:49,회사 망하냐? [1],3,0
2022.12.09 10:37,단기 차입금이 한전 다음 [1],4,3
2022.12.09 10:18,참좋아요,5,0
2022.12.09 09:59,개미들이 모르는,2,0
2022.12.09 09:53,애기야 가자~~,1,0
2022.12.09 09:51,유동성 풍부할때나 먹혔지 [1],3,2
2022.12.09 09:35,조굉지처 버리고 상간녀와 결혼하면~ [1],5,1
2022.12.09 09:30,오늘도 대단하네 ㅋㅋ,3,0
2022.12.09 09:19,OOO육갑하는 주식,1,0
2022.12.08 21:33,SK 자금압박설 [7],21,6
2022.12.08 19:02,이혼 테마로 유지한 주가였음?,7,3
2022.12.08 12:19,노소영 항소하려나? 12월 20일 [3],1,0
2022.12.08 12:10,열심히 사고 있어요,1,0
2022.12.08 11:47,위메이드보다 악질,3,0
2022.12.08 11:23,내가 여기 첫발을 들인게 염승환 때문인데 [3],16,1
2022.12.08 11:15,200만원으로 사람끌어모으고,5,0
2022.12.08 11:10,이혼해서 위자료 주식반토막 나면,3,0
2022.12.08 11:06,조광지처 버리고 상간녀와 결혼 하면,10,0
2022.12.08 10:31,C8이네여,7,0
2022.12.08 10:26,이혼 재산 분할하나로 버티고 있었네 ㅋㅋ [1],6,1
2022.12.08 10:27,이거,2,1
2022.12.08 10:10,SK 그룹 공중분해 염원 [2],7,0
2022.12.08 10:01,부도덕한 오너의 기업,1,0
2022.12.08 09:26,최태원이 아버지 할아버지를 보면,7,1
2022.12.08 09:19,Sk하이닉스가 Sk품는게 빠를듯~ㅋㅋㅋ,2,1
2022.12.08 09:09,상장폐지가 답이다.,3,1
2022.12.08 09:07,오늘도 하락ㅋㅋㅋ,2,0
2022.12.08 08:50,19마넌 향해,4,2
2022.12.07 21:10,이거 불륜 테마주라면서요? [2],8,5
2022.12.07 21:07,잣 됐네 ㅋㅋㅋㅋ [1],9,1
2022.12.07 21:58,[삭제된 게시물의 답글]사면 물린다 ㅠ,3,0
2022.12.07 18:44,스멜스멜,2,1
2022.12.07 16:45,SK..총체적 난국이로구나... [1],6,1
2022.12.07 16:35,폭삭,2,0
2022.12.07 16:24,이넘은 갈수록 [2],3,0
2022.12.07 15:51,최가 ㅇㅇ는 지 쥐둥이가,7,0
2022.12.07 15:50,Sk붙은종목 전멸이네,8,0
2022.12.07 15:44,화가 난다 [3],13,0
2022.12.07 15:32,외국인이 한국 버리는게 아무리 사도 주주...,1,0
2022.12.07 15:29,뭐하냐?,1,0
2022.12.07 15:16,다시 진입 [1],2,1
2022.12.07 15:13,ceo,6,0
2022.12.07 15:13,한강 얼었어? 안얼었어? [1],1,0
2022.12.07 15:13,이런 미친회사가 다잇나~,5,0
2022.12.07 14:56,ㅋㅋㅋㅋㅋ,1,0
2022.12.07 14:51,유안타 5천주 막 던지네 ㅋㅋ [1],1,0
2022.12.07 14:06,찬티들아,2,0
2022.12.07 14:00,배당은 많이 나올 듯 [2],5,1
2022.12.07 13:55,마누라도 물적분할 시켜버린 최태원.. [3],19,0
2022.12.07 13:50,평생 여론몰이나 해라,2,0
2022.12.07 13:50,최태원 [1],7,0
2022.12.07 13:49,ㅋㅋㅋ 간만에 들어와보니 가관이구나 여전...,3,0
2022.12.07 13:42,SK,1,0
2022.12.07 12:54,재계 서열 4위 SK그룹 [1],7,1
2022.12.07 12:24,위자료 먹고 떨어지면 올라야지,2,0
2022.12.07 10:25,하이닉스/스퀘어폭락이 SK에 긍정적인이유,3,2
2022.12.07 08:50,SK하이닉스 승자의 저주 [2],7,4
2022.12.06 22:57,이번 판결이 호재인가요? [2],7,4
2022.12.06 22:50,회장님은 죄가 없다는게 느껴지네요 [1],3,2
2022.12.06 19:30,불륜회장이 ESG를 떠들어?,7,5
2022.12.06 18:39,유튜브서 SK 여론이 너무 안 좋던데,6,4
2022.12.06 17:50,끝났다,4,2
2022.12.06 16:41,665억 장난해??,4,1
2022.12.06 16:00,근데 생각해보니까 [3],6,2
2022.12.06 15:40,매일 똑같은 공매도와 프로그램 매도 패턴,7,0
2022.12.06 15:18,자사주 매입해도 이 수준이면 [3],12,1
2022.12.06 15:18,주식회사 상갓,1,0
2022.12.06 15:07,이게 한국씩 민주주의 경제민주화 재산분할...,2,0
2022.12.06 15:03,흠 역시 재벌인가,3,0
2022.12.06 15:02,노관장이 지분취득해야..,8,0
2022.12.06 15:00,위자료로,2,0
2022.12.06 14:55,시원하게 19까지 밀자,1,0
2022.12.06 14:53,이혼소송 도 끝났겠다~ㅋㅋㅋ,2,1
2022.12.06 14:48,1억에 665억원? 장난하냐?,4,1
2022.12.06 14:46,서로,4,0
2022.12.06 14:46,빨리 200만들어라. [1],4,0
2022.12.06 14:42,SK,4,0
2022.12.06 14:31,서민이혼하면 50:50짤없고,2,1
2022.12.06 14:12,같은여자로서 [1],9,4
2022.12.06 14:06,1조라더니 [1],6,1
2022.12.06 14:02,재벌들 심심하면 결혼하고 이혼하겠다,6,2
2022.12.06 14:00,이혼소송 665억원 판결~ㅋㅋㅋ,4,3
2022.12.06 13:58,법원은 재벌편만 드냐?,3,0
2022.12.06 13:58,이제 자사주소각해도 문제없구만,3,1
2022.12.06 13:57,"악재해소,,,,,날아가즈아,,,,위자료 ...",1,0
2022.12.06 13:57,"""최태원, 노소영에 위자료 1억원·재산분...",1,0
2022.12.06 13:04,분할없다고 나오면 [3],5,0
2022.12.06 12:42,먹을거없다,1,0
2022.12.06 12:11,그냥 지분싸움나라,5,0
2022.12.06 11:41,"■1조3700억원,,,,,난 노관장이 승... [1]",9,3
2022.12.06 10:53,개망했네 [1],6,0
2022.12.06 10:19,이용했으니 이용당하는 게 세상 이치 [1],1,0
2022.12.06 09:18,경영권 분쟁으로 가즈아,8,2
2022.12.06 09:19,"경영권 분쟁,,,조오조아",6,0
2022.12.06 10:30,12월 목표주가 상향 조정합니다,1,0
2022.12.06 08:38,최태원의 지분은 상속받은 특유재산임으로 ... [1],4,0
2022.12.05 11:40,그러거나 말거나~배당만 마이 줘라~ [1],4,2
2022.12.04 11:14,자사주를 그렇게 샀는데 [4],9,4
2022.12.05 10:04,삼성도,1,0
2022.12.02 21:47,배당금이나 많이 주라고 노래하렴~ ㅎㅎㅎ,2,0
2022.12.02 18:40,[삭제된 게시물의 답글]하한가 17본다,2,0
2022.12.02 15:29,"te발놈, geon발놈 진짜 공매충들 많... [4]",7,0
2022.12.02 15:16,SK [2],7,0
2022.12.02 17:36,[삭제된 게시물의 답글]담주 예상,2,0
2022.12.02 15:00,도대체ㅣ고점은,4,0
2022.12.02 14:46,하락종목에 꼭 신한창구 어딜가나잇네 [1],5,0
2022.12.02 14:06,시발 얼마나 회사가 좃같길 [2],3,1
2022.12.02 12:46,114주로 [3],4,0
2022.12.02 12:14,이넘은,5,0
2022.12.02 11:56,롤러코스트 장 [1],2,0
2022.12.02 11:46,[삭제된 게시물의 답글]뭐 이런 ㅂ 이 ... [1],3,1
2022.12.02 11:31,21만원에 안산걸 후회할거라더니 ㅋㅋㅋ [1],11,1
2022.12.02 11:28,푸헐,2,0
2022.12.02 10:52,작난,1,0
2022.12.02 10:45,"■■공매야,,,20만원까지 빼줘,,,또 ...",3,0
2022.12.02 09:57,가망이 없다 도망쳐라 [2],3,0
2022.12.02 09:25,딱 보니.. [1],3,0
2022.12.02 09:14,역시 빠질땐 누구보다 빠르게 오를땐 질질 [1],4,0
2022.12.02 09:13,역시 sk는 [1],3,0
2022.12.02 09:13,민주당의 금투세 빔~ ㅋㅋ [1],1,0
2022.12.02 09:10,여윽시..스크... [3],2,0
2022.12.02 09:05,공매도 [2],2,1
2022.12.02 08:56,최가놈들 기사봐라 [1],2,0
2022.12.02 08:24,오늘 상한가 못가면 게시판 떠난다 [1],4,2
2022.12.01 15:51,"신한창구 24,000주 패대기쳐서 [1]",7,0
2022.12.01 14:02,sk개잡..,5,0
2022.12.01 12:18,[삭제된 게시물의 답글]단타쟁이들 거짓뉴... [1],1,0
2022.12.01 12:07,빙따들 [2],2,0
2022.12.01 10:47,아 진짜!!!,3,0
2022.12.01 10:37,스크야.. [1],1,0
2022.12.01 10:33,올해 배당 만원주나??,1,0
2022.12.01 09:45,올해가 최고실적이고 내리막길만 남음 [2],2,1
2022.12.01 09:50,그러거나 말거나 배당금 높여라~,2,0
2022.12.01 08:47,[FS리서치] SK 목표주가 변동요약 [1],1,0
2022.12.01 08:12,파월금리조절(경기둔화) -> 나스닥 다... [1],4,2
2022.12.01 02:08,SK온RCPS발행이 SK주가에 미치는영향 [6],8,7
2022.11.30 19:52,공매도 숏커버링 온다 [3],5,4
2022.11.30 19:48,근데 노소영이 경영더 잘할듯,6,1
2022.11.30 17:48,회사수를 제발 좀 줄여라 [1],2,1
2022.11.30 18:04,[삭제된 게시물의 답글]상승랠리,2,0
2022.11.30 15:35,12월 배당금이나 많이 줘라~ [4],9,4
2022.11.30 15:22,개실망 [1],2,0
2022.11.30 15:11,국내 기관과 연기금의 가격 상승 방어 대...,7,0
2022.11.30 13:48,빙따리사바라 [1],1,0
2022.11.30 13:44,20만원찍고 반등,2,0
2022.11.30 13:02,[삭제된 게시물의 답글]호재 [1],1,0
2022.11.30 12:35,긴 하락구간이 바닥을 잘 다지는 기간으로,1,0
2022.11.30 11:49,"1년반전 286,000원일때도 바겐헌팅이...",2,0
2022.11.30 11:23,진짜 [2],2,1
2022.11.30 10:33,리튬광산이나 투자할것이지,1,0
2022.11.30 10:14,[삭제된 게시물의 답글]1230 불기둥 ...,3,0
2022.11.30 09:59,SK케미칼 분사해서 피눈물,1,0
2022.11.30 09:58,비상장 자회사,2,0
2022.11.30 09:42,거래정지상태냐?,1,0
2022.11.30 08:31,아직도 [1],2,1
2022.11.29 21:44,[삭제된 게시물의 답글]진짜 어벙한 사장... [2],2,1
2022.11.29 17:45,[삭제된 게시물의 답글]내일도 순조로운 ... [2],2,0
2022.11.29 15:24,[삭제된 게시물의 답글]2023 랠리는 ... [1],3,0
2022.11.29 12:26,SK 날라갑니다..? 이유는? [3],8,2
2022.11.29 12:13,세기의재판 12월6일,1,0
2022.11.29 11:18,"날아가욤,,,",1,0
2022.11.29 10:23,[삭제된 게시물의 답글]오후장 상승 [1],1,0
2022.11.29 10:02,잘되면 또 분사. 들어가기 무서운 회사,2,0
2022.11.29 09:54,SK,1,0
2022.11.29 09:50,바이든 실트론 CSS 방문,2,0
2022.11.28 17:46,기대도 안 했다~ㅋㅋㅋ,4,2
2022.11.28 16:07,abcd****님,1,0
2022.11.28 14:02,흐름좋네요,1,0
2022.11.28 13:11,ㅋㄱ와 징하다진짜 [3],2,0
2022.11.28 12:34,챠트로 [3],2,0
2022.11.28 11:06,생각의 영역 [2],3,1
2022.11.28 10:44,■■오늘 상한가 예상■■ [1],2,0
2022.11.28 10:31,주포야,1,0
2022.11.28 09:06,금투세 들어간다 아가리 벌려라잇,1,0
2022.11.28 07:28,SK=하단은 막혀있고 상단은 열 수 있다,3,2
2022.11.27 11:39,Sk실트론 [1],1,0
2022.11.25 22:07,200만원 연설한새끼 [2],7,2
2022.11.25 19:31,sk이노 호재가 떳네,2,1
2022.11.25 15:38,te발놈 글 지우는중이네요 [1],7,1
2022.11.25 14:30,[삭제된 게시물의 답글][삭제된 게시물의... [1],4,1
2022.11.25 13:43,210000을 넘어설것인감,2,1
2022.11.25 12:38,12월부터 무차입 공매도 체크 필수,1,0
2022.11.25 12:24,역시나,1,0
2022.11.25 10:21,★SK의 극단적저평가를 투자기회로 삼아라 [3],4,3
2022.11.25 09:44,"1년반전 286,000원일때도 바겐헌팅이...",1,0
2022.11.24 20:48,Sk머티리얼은,1,0
2022.11.24 19:20,2023년 기대해 봅시다!,1,0
2022.11.24 16:05,SK=극단적저평가를 투자기회로 삼아라 [7],9,6
2022.11.24 16:00,어느덧 할 아이템이없으니 [1],1,0
2022.11.24 14:07,자사주 매입으로 찔금오르는거뿐 [1],1,0
2022.11.24 13:25,"날아갑니당,,,탑승 하쇼",3,1
2022.11.24 11:00,너만보면 울고싶다 [2],4,0
2022.11.24 11:51,[삭제된 게시물의 답글]足家之馬,1,0
2022.11.24 09:27,*금융 투자 소득세의 문제점 정리,3,1
2022.11.24 09:18,주포애들,2,0
2022.11.24 09:15,[삭제된 게시물의 답글][삭제된 게시물의...,1,0
2022.11.24 09:17,[삭제된 게시물의 답글][삭제된 게시물의...,1,0
2022.11.24 04:32,ㅂㅅ같은 주식,1,0
2022.11.23 19:33,진짜 너무하네 [2],13,0
2022.11.23 16:09,지속적인 하락,2,0
2022.11.23 15:59,이번주 20만원 깨지고 [4],4,2
2022.11.23 15:16,견태원 그룹사는,5,0
2022.11.23 14:29,기업에 총수가 왜? 중요한가를 주식을 보... [1],4,0
2022.11.23 14:09,자사주매입을 어떻게하길래 주가가 떨어지냐,5,0
2022.11.23 13:49,매수물량이 제로네 ㅋㅋㅋ,3,0
2022.11.23 13:40,4대 그룹 경영진 인사 기간 돌입~ㅋㅋㅋ... [1],2,1
2022.11.23 12:10,이 가격에도 못사면 쫄보다 [2],3,2
2022.11.23 11:59,메리츠회장 엉덩이나. 빨아라.,2,0
2022.11.23 11:28,어쩌면 Tera가 장동현이 일지도 모름 [6],8,1
2022.11.23 10:19,개잡주네 [1],2,1
2022.11.23 09:51,포스코케미칼팔면 sk전체살수잇음ㅋㅋ [4],4,0
2022.11.23 09:46,쓰레기 기업 소각 좀안되나,1,0
2022.11.23 09:31,미친 종목이 확실하네 ㅋㅋ,2,1
2022.11.23 09:31,야금야금 내리는게,1,0
2022.11.23 09:26,그래,2,0
2022.11.23 09:25,개 후 러 덜,1,0
2022.11.23 09:24,심각하네 sk,1,0
2022.11.23 09:16,200만원 구라친 장동현 상반기 급여만 ... [1],3,1
2022.11.23 09:14,엉아가 일전에 말했지? 265지지 전에는...,4,1
2022.11.23 09:14,Sk는 쓰레기다,3,0
2022.11.23 09:08,"25만원 절대 저점, 곧 25만원 봐봐",2,0
2022.11.23 09:06,코스피 상승에도 하락ㅋㅋㅋㅋ [1],1,0
2022.11.23 09:04,양심 없는 개미등쳐먹는 기업의 모습,2,0
2022.11.23 09:04,어제는,1,0
2022.11.23 09:03,*금융 투자 소득세의 문제점 정리,5,0
2022.11.23 09:01,"25만원 절대 저점, 곧 25만원 봐봐",3,0
2022.11.23 07:22,메리츠,3,0
2022.11.22 21:27,Sk는 사기집단이다,12,3
2022.11.22 20:18,Sk도 실트론 합병하자 [2],5,0
