datetime,title,up,down
2022.12.23 10:45,애플카(전기차) 이슈에 LG전자 플러스로... [12],6,1
2022.12.23 10:25,올해 코스피 하락률,9,4
2022.12.23 10:14,이 개잡주는 반등 한번 안나오고 [1],2,0
2022.12.23 10:13,누굴 탓하리요 [4],7,6
2022.12.23 09:58,아무리 좋은 주식도,2,1
2022.12.23 09:56,포케 [2],5,1
2022.12.23 09:52,더민주당 [2],11,0
2022.12.23 09:30,서서히 매수세가 들어옴 [1],3,2
2022.12.23 09:29,확증편향에 사로잡힌 돌머리들,2,1
2022.12.23 09:28,공매도 때리면 돈많이 벌긋다 [1],1,0
2022.12.23 09:25,IT버블보다 2차전지 버블 더심해 [2],2,1
2022.12.23 09:21,이걸 알고도 버티는애들 대단하네 [1],2,1
2022.12.23 09:18,다음주 월화까지 대주주 물량이 [1],2,0
2022.12.23 09:15,포케가 정답이다 [3],1,0
2022.12.23 09:15,내년에도 12월에 조정 금투세 2년 년장,14,0
2022.12.23 09:14,평단 22만 9천입니다... [2],5,0
2022.12.23 09:07,대주주 물량 출회중 연말까지,2,0
2022.12.23 09:06,싫은데,1,0
2022.12.23 09:05,내년 전기차,1,0
2022.12.23 09:05,개박살,1,0
2022.12.23 09:02,대주주 양도세 회피 물량이,1,0
2022.12.23 08:28,오늘 헤드라인뉴스-밀려드는 주문에 감당하...,8,0
2022.12.23 08:00,금투법 2 년 유예 앞으로 폐기전망 국회...,11,1
2022.12.23 07:48,테슬라 [4],7,5
2022.12.23 07:42,미상원 중국산소재사용한 회사들 조사착수 ...,9,0
2022.12.23 04:58,순환매 쪽으론,1,0
2022.12.23 02:13,비덴트,1,0
2022.12.22 20:11,포스코홀딩스 IR팀장 유튜브 인터뷰 올라...,1,0
2022.12.22 19:24,다시는 운동권 좌파정부가 정권 잡으면 안... [10],38,32
2022.12.22 21:36,좌클릭 사회주의자들은 세금을 많이 걷는다... [3],13,8
2022.12.22 18:36,"대차상환 197,438주 공매도는 18,... [1]",14,0
2022.12.22 18:09,포스코케미칼 고맙습니다(미래나노텍 주주),4,1
2022.12.22 18:01,대주주 양도세. [3],14,3
2022.12.22 17:44,"미래첨단소재, 3000억원규모 수산화리튬...",1,0
2022.12.22 17:30,여야 예산합의 속보 [2],14,0
2022.12.22 16:48,"""반도체, 배터리 등 세금 혜택 줘야…경...",5,0
2022.12.22 16:07,아시아 증시 유럽증시 모두 상승,10,0
2022.12.22 16:07,존간나 아메바쫄보개미들이 오늘,6,2
2022.12.22 15:58,2022년 12월 22일(목) 금일 매동 [2],16,1
2022.12.22 15:46,올해보다 투자가 확대되는 예상 분야는 '...,6,0
2022.12.22 15:37,"간만에 쌍끌이(외인,기관)마무리...",2,0
2022.12.22 15:35,"공매도 18,896주 양매수 마감(기관5...",3,0
2022.12.22 15:23,제한적 상승 이유? [2],16,1
2022.12.22 15:20,"아우디, 2026년부터 전기차만 내놓는다...",15,0
2022.12.22 14:59,개나소나 설쳐대서 소란한 종목,1,0
2022.12.22 14:36,아 이거 찔끔 찔끔,2,1
2022.12.22 14:13,[금융놀이 금융주의들엔 순서메커니즘이있어... [1],2,0
2022.12.22 14:04,연기금도 매일 단타네...,2,1
2022.12.22 14:04,"오늘도 1,000원",5,1
2022.12.22 13:22,아무리 좋은 호재가 있어도~~~~~,3,2
2022.12.22 12:44,"포칼=>양극재,음극재 모두생산 국내유일기... [4]",3,2
2022.12.22 11:43,용광로가 꺼져도 괜찮아…포스코의 배터리 ...,9,0
2022.12.22 11:27,포스케 매수 = 애국,3,1
2022.12.22 11:22,포스코 엠텍 정리했고 여기 더 매집할 예...,2,1
2022.12.22 11:21,성질들 급하시네,15,2
2022.12.22 11:28,성질들 급하시네,1,0
2022.12.22 11:10,금투세 유예,2,0
2022.12.22 10:49,포스코케미칼 보유중이신분들만 [3],4,0
2022.12.22 10:39,엘앤.롯데케.skc는 잘도가는데 무슨 원...,1,0
2022.12.22 10:00,포케,2,0
2022.12.22 09:55,세력 물량뺏기총력 이상하게돌아감 물량은...,2,1
2022.12.22 09:45,가수급전에 빨간불 해놓고,2,0
2022.12.22 09:41,포케 몇년을 지켜본 입장에서.. [1],5,0
2022.12.22 09:41,아 지루하고 징하다~~~,1,0
2022.12.22 09:35,"어제 4,500원 상승에서 7분만에 보...",1,0
2022.12.22 09:31,조루도 아니고 욕나오네 [1],2,0
2022.12.22 08:57,개수작 굿 [2],2,1
2022.12.22 07:45,테리루 까봐야 귤이니 ㅋ.. 미국 CB ... [2],3,1
2022.12.22 07:11,V 브이자 급반등 가능~! [2],13,4
2022.12.21 23:48,美나이키 어닝 전망에 14%폭등->다우5...,7,1
2022.12.21 22:49,2차전지 리포트 / 양극재의 전구체 내재...,4,0
2022.12.21 22:44,"포스코케미칼, 유럽에 음극재 공장 짓는다 [7]",15,1
2022.12.21 22:40,"포스코케미칼, 中 다우스톤과 '1조' 배...",4,1
2022.12.21 22:38,인조흑연 2025년 1만8000톤으로 늘...,5,1
2022.12.21 22:25,pwse 내가 너 친구냐? [4],2,1
2022.12.21 22:21,"""포스코 美서 리튬생산 IRA 정면돌파 ... [26]",16,2
2022.12.21 21:22,pwse*** 이거 도라히네 ㅋ [16],6,0
2022.12.21 20:37,다우선물지수 장시작 전 330포이상 반등...,1,0
2022.12.21 19:31,pwse**** 웃긴 놈인 이유 [7],13,1
2022.12.21 18:56,놀이터인양 도배질하는 어엿쁜 백성이 있어...,4,0
2022.12.21 18:49,“리튬부터 양극재까지” 이차전지 밸류체인...,10,1
2022.12.21 18:47,"땅까지 내어주며 러브콜""…포스코에 손 내...",13,1
2022.12.21 18:32,"작년 순이익 1,338억 22년 예상 순... [1]",20,2
2022.12.21 17:43,내 ?오의 주식. 언제나 ㅎ..이렇게 다...,9,2
2022.12.21 17:42,"Nalb,,tltd,,appp,,pwse... [2]",7,0
2022.12.21 17:39,드럽게,2,0
2022.12.21 16:16,186500에 10주 추매,4,2
2022.12.21 16:00,포케 19만이상에서 외인이 최근 200만... [1],9,3
2022.12.21 15:58,포케이 이차전지 소재 사업으로 도약에 성...,7,0
2022.12.21 15:23,오전에 못사고 [1],6,0
2022.12.21 15:19,얼령사노코 6개월만기다려라,4,1
2022.12.21 14:49,좀 오르자,5,0
2022.12.21 14:47,공매가 포케에선 악을 띄긴 했네?,4,0
2022.12.21 14:32,배당금 더 줘!!!,3,0
2022.12.21 14:22,진짜 짜증난다,3,0
2022.12.21 14:20,공매인가 세력인가 쪽쪽 빠네그려,1,0
2022.12.21 14:17,한국이 100년 쓸 리튬 여기 있어요,4,0
2022.12.21 13:45,"장대양봉 하나 나올법한 자리 같은데,",1,0
2022.12.21 12:37,요 며칠 보니깐.. [4],3,1
2022.12.21 11:02,리튬배터리용 초고순도 수산화리튬 대량생산...,1,0
2022.12.21 10:47,주도주탄생을 예고됨,4,1
2022.12.21 10:41,포스코 리튬에 2조5000억원을 투자소식...,5,0
2022.12.21 10:36,양극합작 GM의 투자요청 누적매출109조...,10,0
2022.12.21 10:34,좀 올라보자,1,0
2022.12.21 10:33,"핵융합발전, 사우디ㅠㅠ 포스코ㅎㅎ",1,0
2022.12.21 10:28,지금은? [1],2,0
2022.12.21 10:19,powe**** [2],4,0
2022.12.21 10:18,포스코 리튬 30 만톤 호수 속보,3,0
2022.12.21 10:12,pwse****,3,1
2022.12.21 10:04,이종목 갈때?어 [1],3,1
2022.12.21 10:03,민경준사장 연임을 지지합니다,3,1
2022.12.21 09:31,호수 3개4개10개를 하건 관련이 없다고... [1],4,0
2022.12.21 09:27,총알이 없는 애송이님들 떨굴때,2,0
2022.12.21 09:06,이건 원료라 리튬 이제 시작이야 [2],4,1
2022.12.21 08:27,일천억원 논란 [5],15,1
2022.12.21 08:36,일천억원 논란 [2],3,0
2022.12.21 08:08,경기침체에 미국발 IRA 뜯어 고쳐야지 [2],1,0
2022.12.21 08:26,테슬라땜시 개망함~~8프로이상폭락했네,4,0
2022.12.21 07:46,전기차,1,0
2022.12.21 07:42,근디 전기차가 안팔려 [1],2,1
2022.12.21 03:17,안티들이 바글바글하네요 ㅎㅎ [3],20,0
2022.12.21 00:47,해외 출장 후 복귀.토론방이 쓰레기장이....,20,1
2022.12.20 23:40,오전에 올리고 오후에 뺀다,4,2
2022.12.20 22:02,수목금 전고점 넘어도 내년에,4,3
2022.12.20 21:25,아르헨 염호 [1],18,3
2022.12.20 21:22,powe**** 진심 엠생같네,5,1
2022.12.20 21:15,축 상한가 뉴스 [1],5,3
2022.12.20 20:50,허허실실,4,1
2022.12.20 20:40,메시의 나라서 포스코 '잭팟' 터졌다,21,1
2022.12.20 20:32,포케 2차전지소재주 IRA실행에 美전기차...,13,2
2022.12.20 19:47,오늘은 공매량이 적고 대차상환도 239....,15,1
2022.12.20 19:45,아이디 여러개로 미친개 한마리가 여기저기...,7,0
2022.12.20 18:49,년 10조 잭팟 터짐 오늘 17시49분 ... [1],24,1
2022.12.20 17:42,2022년 12월 20일(화) 금일 매동 [1],17,1
2022.12.20 17:40,pwse**** 123.108.***.2... [4],12,0
2022.12.20 16:11,엔솔 재계약 문제없음 [3],7,2
2022.12.20 16:29,엔솔 재계약 문제없음 (님아 대답좀) [3],1,0
2022.12.20 16:06,FORD&CATL [1],9,2
2022.12.20 15:53,역시나.. [8],24,1
2022.12.20 14:58,내년 50만,11,1
2022.12.20 13:55,"2년 전기차~, 1년 정도.. 카플레이션... [1]",4,0
2022.12.20 13:23,"댓글을 보자하니,, [4]",7,1
2022.12.20 12:57,상한가호재키네마스티장대양봉거래량폭팔 [2],11,0
2022.12.20 12:44,분위기 뭔가 있죠?,3,1
2022.12.20 11:34,공베스트 염승x 보고 있나? [4],5,1
2022.12.20 11:00,갈놈은,3,0
2022.12.20 10:58,다시 2차전지,5,1
2022.12.20 10:26,모든 보조지표가 상승으로 기울긴 했는데.... [1],6,1
2022.12.20 10:15,"11월3일 저가 192,000원 종가 2... [1]",7,3
2022.12.20 10:02,공매 청산일 마지막 발악중.세력과의 싸움... [1],12,2
2022.12.20 09:51,2dgk님 글 읽고 나서... [1],7,1
2022.12.20 09:33,IRA 본격화에 글로벌점유율 수출실적 오...,2,0
2022.12.20 09:13,2020년,2,1
2022.12.20 08:55,오늘 느낌 이 멈 추다가 폭 락할것 ...,4,1
2022.12.20 07:58,이제 반등시점 [2],8,1
2022.12.20 02:28,이 회사 다니는 사람으로 pwse**** [13],12,2
2022.12.20 00:01,매경TV)포케의 All That. 내년 ...,17,3
2022.12.19 23:20,中리튬 50만위안 돌파-포케 리튬광산 보... [1],8,1
2022.12.19 22:21,포케는 리튬 광산에 양극재 음극재 인조 ...,12,1
2022.12.19 20:06,"주봉상 20일선에 안착, 턴닝 변곡점이 ... [2]",21,3
2022.12.19 19:24,외인들 19만이상에서 누적 200만여주 ...,11,1
2022.12.19 18:21,"시간외단일가 1,000원 상승 190,5...",27,0
2022.12.19 16:56,"작년 순이익 1,338억 22년 예상 순... [2]",32,1
2022.12.19 15:43,"공매도 16,667주 대차상환 11576... [3]",18,1
2022.12.19 14:48,PWSE?? [11],9,4
2022.12.19 14:25,테슬라도 중국산땜에 헤메지말고 포케로 와...,11,0
2022.12.19 14:21,[삭제된 게시물의 답글]포슬람들 심적고통...,3,1
2022.12.19 14:06,밀려드는 주문에 쉴틈없는포스코케 이래도 ... [1],12,2
2022.12.19 13:34,"중앙일보)IRA, K배터리 美 점유율 7... [1]",9,0
2022.12.19 13:23,50%수익올린다엔캠공매도상환매수급등호재 [2],13,0
2022.12.19 12:33,니들이 스틸란 줄서 있다는것도 [1],2,0
2022.12.19 13:59,이너마야 밥은 먹고당기라 알았...,1,0
2022.12.19 11:39,종토방에 벌레놈이 지껄이고 있노... [2],10,1
2022.12.19 11:24,포드 발표 !,6,1
2022.12.19 10:59,장이? [1],2,0
2022.12.19 10:49,"포케 내년은,,승승장구하는 한해가 되기를... [4]",15,1
2022.12.19 10:06,아르헨티나 리튬광산,1,0
2022.12.19 09:57,한동안 행보장 [2],18,1
2022.12.19 09:33,모든것은 기업의 실적...사랑으로 ~,7,0
2022.12.19 09:21,난 지금부터 시장가 진입 [4],2,1
2022.12.19 09:18,금일 터닝 변곡점 매수 진입할 시점 [1],4,1
2022.12.18 22:27,금요일 밑꼬리 달아줄 때 샀어야 [1],6,5
2022.12.18 18:37,FORD&CATL [15],61,1
2022.12.18 15:22,중국생산 중국맛데리사용 테슬라는 안팔리고...,26,0
2022.12.18 14:00,전기차 침투율 오해 [2],28,1
2022.12.17 16:35,그냥,6,1
2022.12.17 12:37,개개인 유투브정보는 팩트가아님 [7],6,4
2022.12.17 05:24,파월 영감탱이 입,12,4
2022.12.17 04:29,금년 배당 주나??? [1],9,2
2022.12.17 13:59,한심한 넘 니가 본 뉴스 말미 글이다 [2],13,1
2022.12.16 22:15,가짜뉴스 생산자 주의 [12],7,1
2022.12.16 20:53,정말 성질나게 공매치네...그많큼 먹었으... [1],12,2
2022.12.16 17:02,이제 18만원이면 사야할 때 [1],8,6
2022.12.16 16:14,그래도 다행히 상승미감ㅜㅜ [1],7,1
2022.12.16 15:30,포드 전기차 가격인상,4,1
2022.12.16 15:22,저기요 [6],4,1
2022.12.16 14:35,[삭제된 게시물의 답글]포드 : IRA ... [1],2,1
2022.12.16 14:08,개미들아 계속사라,3,1
2022.12.16 13:53,대차잔고 [1],2,1
2022.12.16 12:30,질문?,2,1
2022.12.16 12:30,질문?,2,1
2022.12.16 12:10,pwse****가 유상증자해야 주식오른다... [1],1,0
2022.12.16 11:59,포스코케미칼 2차전지 세계시장 점유률 2...,16,2
2022.12.16 11:02,민경준 포스코케미칼 사장 “2026년 배... [2],22,1
2022.12.16 11:11,민경준 포스코케미칼 사장 “2026년 배...,11,0
2022.12.16 11:00,미국유럽전세계2차전지엔캠실적사상최대 [2],14,0
2022.12.16 10:58,어제 미장 폭락...,8,1
2022.12.16 10:47,현재 주식을 투자하고 있는 주식 투자자입...,4,0
2022.12.16 10:46,포켐 주특기,3,0
2022.12.16 10:33,"포드, CATL과 미국 JV 추진 [1]",7,0
2022.12.16 10:18,금투세는 유예되는구나. [1],3,1
2022.12.16 09:32,양극제 갈수밖에 없는 종목,8,1
2022.12.16 09:05,이제는 끝 [2],17,6
2022.12.16 09:00,[삭제된 게시물의 답글].,3,0
2022.12.16 08:38,2gdk 애미 두들겨 패고 싶으신분? [1],5,0
2022.12.16 08:20,오늘도 밀리겠네,1,0
2022.12.16 08:11,오늘도 바퀴벌레는 기어 나오는구나. [1],5,0
2022.12.16 07:13,오늘 [1],5,3
2022.12.16 05:46,이번달 공시가 기대된다,3,1
2022.12.16 00:25,다우 800포이상 폭락에 테슬라는 1%대...,7,0
2022.12.15 22:49,"중앙일보)IRA, K배터리 美 점유율 7...",10,1
2022.12.15 22:30,IRA인플레법 [1],2,1
2022.12.15 20:43,포켈은삿각고3개월각고있으면,8,2
2022.12.15 21:12,[삭제된 게시물의 답글]평단20만원이상 ...,6,1
2022.12.15 20:16,2dgk가 ㄷㅈ고 싶어서 ㅎㅈ했구나 [3],9,2
2022.12.15 19:57,엘앤솔 재계약.. [5],41,1
2022.12.15 20:43,대답해 라고 해서 답을 줍니다...,6,1
2022.12.15 19:26,하루종일 시끄럽던 애는 일나갔나봐?,5,0
2022.12.15 18:32,금투세 유예 합의되서 다행.. [2],16,2
2022.12.15 18:26,도배가 하도 많아서 제목만 보기도 벅차고... [4],7,0
2022.12.15 18:15,그린,1,0
2022.12.15 17:07,장과 무관하게 움직였는데 오늘은 미국발 ... [1],8,2
2022.12.15 16:52,21년부터 생긴 장기저항!! 눈감고 신용...,7,3
2022.12.15 16:42,수익금 많아서 무증 할 수 도,12,2
2022.12.15 16:36,시총 14.5조 싸다!!!!,8,3
2022.12.15 16:18,역시,2,0
2022.12.15 15:49,2022년 12월 15일(목) 금일 매동 [2],15,1
2022.12.15 15:46,"외국인,개관 공포이용 거의 마지막 흔들기",12,2
2022.12.15 15:39,실리콘음극재(포스코실리콘솔루션),4,1
2022.12.15 15:34,주봉상 20일선을 지켜내고 있으니 조만간...,4,1
2022.12.15 15:17,조금만 내리면,3,1
2022.12.15 15:17,또 글 지우셨네 ㄷㄷㄷㄷ 인증 좀 부탁드... [5],3,0
2022.12.15 14:10,못 잡아 먹어서 안달이네,9,1
2022.12.15 13:49,주식안하는게 돈버는길,4,3
2022.12.15 11:55,엔켐과포스코합작사설립하는유럽.미국. [1],3,0
2022.12.15 11:40,답답한 친구 [1],2,1
2022.12.15 11:30,불법공매집단 한투ㆍ신한 멀리합시다 [1],5,0
2022.12.15 11:24,그냥 집 팔고 땅 팔고 대출내서사라,3,2
2022.12.15 11:13,여야 합의 되겠네..,4,0
2022.12.15 11:09,신용물량 손절 못하죠?,1,0
2022.12.15 11:09,100만원짜리 주식을,7,1
2022.12.15 10:59,2dgk 무서운점 [4],8,4
2022.12.15 10:56,"[단독] 캐나다 윈저시 대표단, 'LG엔...",5,0
2022.12.15 10:47,"[삭제된 게시물의 답글]koch,2dgk...",1,0
2022.12.15 10:05,공매 청산일은 닥아오건만 어지간 우려먹네... [2],4,1
2022.12.15 09:47,오늘은 전체장은 하락세지만 2차전지류는 [1],8,4
2022.12.15 09:46,난 오늘도 최소 5처넌 오를걸로 본다,6,1
2022.12.15 09:18,어제 [3],8,4
2022.12.15 06:53,갈길이 멀다,6,2
2022.12.15 06:42,계단식하락 시작이구만,4,1
2022.12.15 06:45,포슬람들 짜장면 먹은거 입딱고~~,2,1
2022.12.15 00:06,[삭제된 게시물의 답글][삭제된 게시물의...,2,0
2022.12.14 20:10,상승시작이네 땡큐,8,1
2022.12.14 19:03,"포케 공매도들,,, [1]",26,2
2022.12.14 18:06,외인들이 계속막퍼담는데,12,2
2022.12.14 20:54,프리 데드캣 바운스,3,0
2022.12.14 17:57,2dgk 지가 분리한건 못본척함. 제품 ... [12],12,2
2022.12.14 17:10,안쓰면 이자도 안나가는 기업 마통으로 [1],6,2
2022.12.14 16:40,단기차입금... [29],62,1
2022.12.14 16:35,인고의 산물.....,14,1
2022.12.14 16:17,돈 가져다,9,0
2022.12.14 16:56,차입금...,2,0
2022.12.14 16:08,오늘 일부 매도하고 나간 종필 [1],6,2
2022.12.14 15:51,공시내용 [3],17,0
2022.12.14 15:49,2022년 12월 14일(수) 금일 매동 [5],20,0
2022.12.14 15:39,기관들이 왠일이냐?,6,0
2022.12.14 15:40,[삭제된 게시물의 답글]사고 팔고 갚고 ... [2],3,0
2022.12.14 15:23,회사직원인데 [8],22,1
2022.12.14 15:17,문제는?,3,0
2022.12.14 15:16,12월 30일 종가 예측,10,1
2022.12.14 15:01,운영자금 금융기관 1천억 차용 [2],6,0
2022.12.14 14:42,안티들은 항상 짖는다 [1],11,1
2022.12.14 14:23,18만6천에 입성하였습니다. 수익 달달하... [2],5,1
2022.12.14 14:06,[13;53:07] 포드 F-150 라이... [2],29,1
2022.12.14 14:05,개악티들아 마눌 10을,2,0
