datetime,title,up,down
2022.12.22 10:23,53800~~~,3,1
2022.12.22 10:02,좀가자......,3,1
2022.12.22 09:53,그이 때문에 오늘도 음봉일듯~♡,5,2
2022.12.22 09:34,amd +4%면 머 머 이새끼야 [1],9,3
2022.12.22 09:27,그래도 백원 상승이네 중졸띨엠인생은,7,4
2022.12.22 09:16,띨엠이 글밖에 없네,7,2
2022.12.22 09:12,띨엠이 어디아픈가ㅜ,4,2
2022.12.22 09:11,200원,1,0
2022.12.22 09:05,SOXQ도 2.3% 올랐다,2,1
2022.12.22 09:02,대깨 도배쟁이 새끼 온갖 쓰레기 재료말...,3,1
2022.12.22 08:58,dm00이 찬티? 홍보? 헛소리 말라고해... [3],7,1
2022.12.22 08:46,dm00 돈 몇푼 받고 알바짓 하는지 모... [2],11,1
2022.12.22 06:57,중졸띨엠 집에 쌀은 있냐?,6,5
2022.12.22 06:30,중졸띨엠 입만열면 구라,5,4
2022.12.21 22:52,중졸띨엠 글 안올릴때 하는 일 [1],10,5
2022.12.21 20:12,삼전 특배준다는 소리없던데,8,1
2022.12.21 17:18,"■솔까, 호재가 1도 없잖아.",11,1
2022.12.21 16:03,21년 부터 보았던 꾸준글 ㅋㅋㅋ [1],10,5
2022.12.21 15:44,오빠~,2,1
2022.12.21 15:42,미라클 인베스트먼트,1,0
2022.12.21 15:19,고진감래~~~,3,2
2022.12.21 14:56,dm00 ?아 대체 언제까지 분할매수 해... [2],9,3
2022.12.21 14:16,53900~~~ [2],5,0
2022.12.21 12:57,우선주 다 팔고 본주로 갈까요? [2],2,1
2022.12.21 12:47,내년 1분기 3만원대 [2],6,4
2022.12.21 12:10,슬슬 담아볼까요! [4],8,4
2022.12.21 11:48,53900 [1],4,0
2022.12.21 11:25,대깨 도배쟁이야,7,6
2022.12.21 11:09,상폐가 답이다 [2],7,6
2022.12.21 10:48,삼전,2,1
2022.12.21 10:47,27000원 빠졌군,4,1
2022.12.21 10:45,53900,2,1
2022.12.21 10:40,롯데칠성 매수하라,5,2
2022.12.21 10:34,Dm00아,13,2
2022.12.21 10:11,53900,13,1
2022.12.20 23:13,빨갱이당이...,2,1
2022.12.20 18:57,띨엠이 무슨 뜻이에요? [2],8,4
2022.12.20 16:37,ㅅㅂ,2,1
2022.12.20 15:13,54000 [1],17,3
2022.12.20 15:06,아니 좌빨들은 왜 삼전사는거? [2],10,6
2022.12.20 15:01,ㅋㅋㅋㅋ 모지리 새끼 [1],5,3
2022.12.20 14:18,54000 [2],5,3
2022.12.20 13:34,배당락 질문 [4],7,1
2022.12.20 12:49,띨엠,14,10
2022.12.20 12:46,띨엠 [3],16,10
2022.12.20 12:43,54200 [1],12,0
2022.12.20 12:41,뉴스 [2],4,0
2022.12.20 12:38,띨엠 또 현차방에 글올림,5,2
2022.12.20 12:29,야 dm 현대차방좀 오지마라 [1],6,0
2022.12.20 12:28,대깨 도배쟁이(우),4,0
2022.12.20 12:27,삼전우 주주들아 느그방 [2],6,0
2022.12.20 12:23,삼성 잘버티네요,2,0
2022.12.20 11:24,게시판에 dm00,13,10
2022.12.20 11:00,54200~~~,3,0
2022.12.20 10:14,54000~~~ [1],3,0
2022.12.20 09:54,참나,3,1
2022.12.20 09:52,날씨도 반도체도 한파가 몰려오고 있다 [1],3,1
2022.12.20 09:48,나중에 왜 특별배당 없냐고 중졸띨엠,18,1
2022.12.20 09:45,54000,5,3
2022.12.20 09:35,[삭제된 게시물의 답글]형들 총동원 하면...,5,3
2022.12.20 08:36,추천수 조작해대는 중졸찐따는,7,3
2022.12.20 04:21,중졸 띨엠아 꽈리꼬추,12,7
2022.12.20 03:46,중졸 띨엠 입만 열면 구라,10,7
2022.12.19 20:57,쿨하게 생각해야겠죠? [1],10,2
2022.12.19 18:09,DM아.좀 고만해 [5],32,17
2022.12.19 17:12,게시판이..,17,15
2022.12.19 15:42,다이아몬드달러투자법에 의한 아파트와 주식...,1,0
2022.12.19 15:05,개잡주,3,1
2022.12.19 15:04,영업이익 반토막된 마당에 무슨 특별배당타...,7,3
2022.12.19 14:24,띨엠. 긴급투표 실시! [1],27,15
2022.12.19 14:08,54200 [1],11,2
2022.12.19 12:51,그 사람 긴급 심리분석 종합결과 [1],14,2
2022.12.19 12:45,54200-,3,1
2022.12.19 11:12,띨엠 너무 궁금해 [4],10,3
2022.12.19 10:48,54300,2,1
2022.12.19 10:38,삼성전자 [1],7,1
2022.12.19 09:36,54300,9,0
2022.12.19 09:18,얼른 매수들 하세요~ [2],3,2
2022.12.19 08:55,♥ 5만 깨지는 촉 [1],4,2
2022.12.19 08:35,한강물 얼어서,1,0
2022.12.18 20:59,중졸 띨엠 보거라,4,3
2022.12.18 14:27,dm00 등장으로 추천수 10개 이상 실... [8],10,9
2022.12.18 13:03,★ 대깨 도배쟁이 이넘 사기꾼 기질 많음... [3],15,12
2022.12.16 17:18,와..삼전 보통주 외국인 250만이상 거...,15,1
2022.12.16 15:10,54200,3,0
2022.12.16 15:01,개잡주 +100원,3,0
2022.12.16 14:20,54000,1,0
2022.12.16 13:38,54200 [3],11,1
2022.12.16 12:55,80000,4,0
2022.12.16 12:45,54200,3,0
2022.12.16 11:14,생각보다 잘 버티는군 [2],10,1
2022.12.16 09:15,배당 언제 까지 들고 있어야 줌?,10,0
2022.12.15 22:52,인간이길 스스로 포기한 [2],8,6
2022.12.15 22:16,중졸 띨엠 [1],7,6
2022.12.15 16:27,DM00 ㅋㅋㅋㅋ [1],6,3
2022.12.15 15:21,54300 [1],3,1
2022.12.15 15:01,dm00**** 그리 좋으면 사채빛 내... [1],8,5
2022.12.15 15:00,54500 [1],3,1
2022.12.15 14:54,중졸띨엠아 [1],4,2
2022.12.15 14:39,님들.. 이거관망할시간에 영단어하나 더외...,4,1
2022.12.15 13:41,54500 [2],5,1
2022.12.15 13:13,띨엠은 진실되게 살아라 [2],13,5
2022.12.15 13:06,54500 [1],8,1
2022.12.15 13:06,띨엠 어제 자정부터 같은 내용의 글을,10,7
2022.12.15 12:58,띨엠 vs ashg. 실제ㅈ다이다이 뜨면... [2],11,4
2022.12.15 12:16,"김만배 ""허위진술을 하든지, 내가 사라지...",5,4
2022.12.15 12:03,54600 [1],16,1
2022.12.15 11:37,띨엠 그만해라 너만 비참해져 [1],6,3
2022.12.15 10:24,띨엠이 자꾸 현차종토방에 글을 썼다 지웠... [1],7,3
2022.12.15 10:21,54600,3,0
2022.12.15 09:52,띨엠에게 고함 [3],5,2
2022.12.15 09:42,띨엠 백만장자,2,1
2022.12.15 09:42,후강 [2],3,0
2022.12.15 09:41,딱 10분 만,1,0
2022.12.15 09:24,dm00 꺼져라 추천수 VS ashg 꺼... [5],12,5
2022.12.15 09:24,띨엠 긴급투표실시!,10,2
2022.12.15 09:21,띨엠님아 어떻게 5분도 안되서 추천수가....,4,2
2022.12.15 09:19,띨엠 vs ashg 긴급투표 실시!,9,4
2022.12.15 09:10,띨엠 vs ashg 누가 더 쎄요? [5],7,3
2022.12.14 21:10,삼성에스디에스,2,1
2022.12.14 18:42,"尹, 한파로 일정 취소...누리꾼들 “국... [3]",9,1
2022.12.14 17:49,깍두기흰색그랜져 타고다니는형 이다,3,1
2022.12.14 16:22,오르는척 개미 꼬시기,4,1
2022.12.14 15:08,54800,5,3
2022.12.14 14:12,54800~~~,17,1
2022.12.14 13:23,54800~~~~,3,0
2022.12.14 12:35,1991년식현대 깍두기그랜져 타고다니는형... [3],5,2
2022.12.14 12:18,54800~~~ [1],11,0
2022.12.14 11:45,주룩주룩 설사 이상무,2,1
2022.12.14 11:20,55000,3,0
2022.12.14 10:15,띨엠 저러는 이유 [1],21,7
2022.12.14 10:02,55000 [3],12,3
2022.12.14 09:32,“그런 거 안 한다”던 윤 대통령…공기업... [2],4,2
2022.12.14 09:18,맘껏가보자~~~~,8,0
2022.12.14 09:04,아이디 더 맹글은거 보소 ?? ㅋㅋ,11,7
2022.12.14 09:04,팔지마라 쫌,8,1
2022.12.14 08:57,dm00 본인 글만 추천수 37개 박는거... [6],17,13
2022.12.13 22:51,"속보] 美 11월 CPI, 전년 대비 7... [2]",3,0
2022.12.13 16:13,배당 1520원 [1],16,2
2022.12.13 14:43,54500,10,2
2022.12.13 14:36,이 잡주도 참..,9,4
2022.12.13 14:16,죄송 [1],9,2
2022.12.13 12:54,54700~~~~ [2],5,2
2022.12.13 12:49,속보) 70대 대깨 도배 모씨 [1],14,12
2022.12.13 12:46,미국cpi오늘저녁 발표인지 아시는분 [3],1,0
2022.12.13 12:44,배당 받으러 들어가 볼까나~~,3,1
2022.12.13 11:38,54700~~~~,6,0
2022.12.13 10:05,삼성전자,3,1
2022.12.13 09:58,띨엠 기본이 안된넘,10,4
2022.12.13 09:48,오늘은 불장,4,3
2022.12.13 09:08,띨엠아 정말궁금한게 [2],15,10
2022.12.13 08:32,55000~56000 [1],14,2
2022.12.13 01:44,띨엠 두드러진 특징,13,12
2022.12.12 21:05,출산율 제로 도전 쥴리 정부ㅋㅋ [1],11,10
2022.12.12 20:54,띨엠 경고한다 다신 현차 종토방 기웃거리...,16,10
2022.12.12 15:55,겨우 이거가지고... ㅉㅉㅉ,6,0
2022.12.12 15:13,54700,7,2
2022.12.12 14:25,54700,5,1
2022.12.12 13:47,순양전자,5,0
2022.12.12 12:35,54700,11,0
2022.12.12 12:09,54700,4,0
2022.12.12 11:49,최송합니다,3,1
2022.12.12 10:08,띨엠 쩝쩝이 공통점 [1],5,4
2022.12.12 08:56,띨엠ㅋㅋ팩트정리,14,11
2022.12.11 20:51,화물노가다가 귀족노조면??? [1],2,1
2022.12.11 08:46,1등,1,0
2022.12.11 07:41,누구라도그러하듯이 [1],1,0
2022.12.10 21:07,야! 주말이야!! [1],3,0
2022.12.10 19:51,김문수도 '절레절레'…尹대통령 '파업=북... [2],10,7
2022.12.10 19:48,"레고랜드 사태, 김진태 지사 “좀 미안”...",5,3
2022.12.10 19:46,법원 “이명박 정부 ‘노조 파괴’ 행위 ... [1],5,3
2022.12.10 11:16,“김건희 전화해 8만주 매도” 검사 충격... [3],18,9
2022.12.10 10:46,삼성전자,4,0
2022.12.10 08:20,오로지 외국인들에 좌지우지..,6,1
2022.12.09 22:37,"삼성전자, 인도 ‘1위’ 통신사에 5G ...",7,0
2022.12.09 22:16,남욱 “윤석열 밑에 김만배 돈 받은 검사...,5,0
2022.12.09 20:09,맹박이 사면ㅋㅋㅋㅋ,4,1
2022.12.09 16:52,평단 60979 / 160주 [3],3,1
2022.12.09 15:51,10년 안에 본주가 대비 10만원 한번 ... [12],43,7
2022.12.09 15:32,인사 오지게 박습니다. 오늘 안전하게 입...,6,3
2022.12.09 15:27,종가,4,2
2022.12.09 14:25,54800 [3],31,2
2022.12.09 13:29,많이오르네? [1],15,3
2022.12.09 13:19,잘 몰라서 그런데 연저에 모아가도 될까요... [2],15,6
2022.12.09 12:51,배당 마이주라.,15,2
2022.12.09 12:27,54800~~~,21,2
2022.12.09 12:07,산타랠리 시작 [2],37,6
2022.12.09 12:06,삼성전자,15,3
2022.12.09 12:05,삼성전자,10,2
2022.12.09 11:07,54800~~~ [1],20,2
2022.12.09 11:00,4분기 특별배당나올까요? [3],27,4
2022.12.09 10:45,다시 삼전 고향으로 와야겠다.. 여기저기... [1],35,3
2022.12.09 09:40,54600 [1],17,2
2022.12.09 08:55,SOXQ 2.6% 상승했는데 [1],15,1
2022.12.09 08:53,띨엠이 혹시 어디아파요?ㅜ [4],16,15
2022.12.09 08:50,삼전우선주 [1],18,2
2022.12.09 05:26,53000원이면 어제 샀어야지 [1],10,0
2022.12.09 00:24,추천수 조작,8,2
2022.12.08 20:46,북괴와 쪽바리는 똑같은 적성국가,3,1
2022.12.08 20:26,국민공분 공부모임 한다더만... [1],2,0
2022.12.08 18:01,이것봐 저 7ㅐㅅㄲ들이 이렇다니까,3,0
2022.12.08 17:40,배당일정 안내,2,0
2022.12.08 15:32,"이태원 참사 다음날, 대통령 주재 회의서...",7,3
2022.12.08 15:00,띨엠이ㅋㅋ삼성우 홍보한뒤로,7,3
2022.12.08 14:36,54200~~~,4,0
2022.12.08 12:21,54200`,10,0
2022.12.08 12:02,대깨 도배쟁이 저새끼는 [1],16,12
2022.12.08 11:52,54000,7,0
2022.12.08 09:58,고소는 언제 하나요? [2],12,4
2022.12.08 09:39,띨엠 놀라운 점 [3],12,10
2022.12.08 09:07,dm00 추천수 조작할려니 시간이 부족하...,7,5
2022.12.08 09:04,띨엠은..솔직히ㅋㅋ삼성우 [1],4,1
2022.12.08 09:00,dm00 호구야 오늘도 주가 빠지네? ㅋ... [2],4,1
2022.12.08 08:49,띨엠 찐따가 유튜버는 [5],5,2
2022.12.08 08:48,너희들 싸우지 마라,4,0
2022.12.08 08:47,띨엠 짜샤,4,2
2022.12.08 08:12,◆ 삼성전자(우): 희소식 3가지? 테슬... [3],17,3
2022.12.08 08:01,오늘은 양심적으로 글 복붙 하지마라 새...,7,3
2022.12.08 06:20,■ 유튜버들이 욕먹고 망하는 이유~!! [3],5,3
2022.12.08 06:03,● dm00 떠라이로 유명하네~!! ㅋㅋ... [3],7,3
2022.12.08 05:48,개소리도 새벽부터 정성스럽게 써놓은 개 ...,5,3
2022.12.08 01:14,■ 삼성전자(우): 강력 매수 신호: 대... [3],20,5
2022.12.08 01:11,■ 삼성전자(우): 희소식 3가지? 테슬... [3],20,3
2022.12.08 01:10,◆ 삼성전자(우): 엄청난 수익률+엄청난... [2],17,2
2022.12.07 23:00,내일 상승? [4],10,4
2022.12.07 21:44,"대통령 관저 진입로, 용산구 민원용 예산...",3,0
2022.12.07 19:24,"정부, 업무개시명령 거부 화물기사 첫 고... [1]",4,2
2022.12.07 16:26,"이태원 참사 다음날, 대통령 주재 회의서...",3,2
2022.12.07 15:15,영감탱이 새끼야 좀!! [1],18,11
2022.12.07 15:14,54300,3,1
2022.12.07 14:45,이걸 말아올린다고? [1],19,1
2022.12.07 14:44,dm00님 왜자꾸 글 지우시죠? [2],2,1
2022.12.07 13:42,이제는 본주랑 비교하네,5,3
2022.12.07 13:38,54600,6,0
2022.12.07 11:51,54600 [3],21,3
2022.12.07 11:49,별 도움도 없는데,10,5
2022.12.07 11:21,DM00님 감사합니다 [1],5,4
2022.12.07 11:09,54600 [2],4,0
2022.12.07 10:41,믿고 기다리자~~~오후엔 [4],12,1
2022.12.07 10:14,DM00님아~ [1],9,8
2022.12.07 08:55,3나노 양산이 빠를까 [1],10,1
2022.12.07 06:41,내년 경제성장률 1%대,4,3
2022.12.07 00:20,나스닥 지수 폭락중ㅋㅋ눈치없는 찬티들 잘...,6,4
2022.12.06 21:39,52대에한번..48이하는 무조껀 사주가쓰... [1],3,0
2022.12.06 17:49,尹대통령 '만찬정치'에 비윤계-野 날선 ...,2,1
2022.12.06 15:26,삼전은 안파는거다,6,0
2022.12.06 14:57,54500,9,1
2022.12.06 14:54,삼성전자 본주 10년뒤에 [1],4,3
2022.12.06 14:35,에휴 니미 [1],14,9
2022.12.06 13:02,dm00 노력은 열심히인데 성과가 없네? [1],6,1
2022.12.06 11:46,하루하루 등락을 떠나 결국3000가겠죠. [1],4,2
2022.12.06 11:33,"대장동 핵심 김만배 ""이재명에게 돈 준 ... [1]",6,3
2022.12.06 11:32,띨엠군의 삶,5,1
2022.12.06 11:29,븅 아니고서야,2,1
2022.12.06 11:13,오후엔~~~~ [1],16,2
2022.12.06 10:51,이야 온통 게시판 글이 [1],11,4
2022.12.06 10:05,차분하게 기다리세요 [3],22,7
2022.12.06 09:57,칵 [1],5,2
2022.12.06 09:37,오늘은~~~ [2],7,2
2022.12.06 09:32,띨엠아 너만 조용하면 [2],12,7
2022.12.06 09:31,아침부터 저새끼 글만보이면 [1],12,7
2022.12.06 09:26,오늘도 매수ㅈ기네~ [1],6,5
2022.12.06 09:03,아.... [1],6,5
2022.12.06 08:44,DM00님,8,2
2022.12.06 08:35,오늘 하락에 띨엠 [1],6,5
2022.12.06 01:05,띨엠 보거라,7,5
2022.12.06 01:03,띨엠 보거라,8,4
2022.12.05 23:44,★dm자네가 백만장자인가? [1],16,8
2022.12.05 23:04,장 끝난지가 언제인대,4,2
2022.12.05 22:35,장이 끝났으면 선동글 조용히 삭제하고,4,3
2022.12.05 22:06,띨엠님… [1],9,6
2022.12.05 15:22,종가 악마 심하네 [1],5,3
2022.12.05 15:09,55500,2,1
2022.12.05 14:49,개미들은 어쨌든 삼성전자… 올해 주주 1...,2,0
2022.12.05 14:47,55500,8,1
2022.12.05 14:13,진짜 띨띨하네 ㅋㅋㅋㅋ,7,5
2022.12.05 14:07,55500 종,5,1
2022.12.05 13:59,오늘만 하락,7,1
2022.12.05 13:43,56000~,10,0
2022.12.05 13:06,"""유족에 마약부검 제안? 희생자들 마약사... [2]",3,2
2022.12.05 13:06,내가 삼전으로 손해 봤다고,5,0
2022.12.05 13:04,56000 종,2,1
2022.12.05 12:35,56000~~,2,1
2022.12.05 12:03,56000,5,0
2022.12.05 11:28,56000~~~,9,0
2022.12.05 10:46,인내ㅋ 싸우는 놈들 필독,2,1
2022.12.05 10:23,56000~~~,4,0
2022.12.05 09:58,55600~~~,18,2
2022.12.05 09:58,바이오 잡주에 물린 멍멍이 [3],13,2
2022.12.05 09:27,전약후강~~~~,8,0
2022.12.05 09:21,노조 초강력 대응으로 지지율 50프로,3,1
2022.12.05 08:55,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ dm00 [2],6,1
2022.12.05 08:47,띨엠때문에,5,1
2022.12.05 08:21,오늘 ㅋ,4,0
2022.12.04 20:25,브라질예선전 관람한 벤투 ㅎㄷㄷ,2,0
2022.12.04 16:30,"“‘주가조작 선수’ 지시 7초 뒤, 김건... [2]",6,5
2022.12.04 16:09,이 주식은 희망이 있는가 [2],2,1
2022.12.03 20:37,8강전 역대최초 월드컵 한일전!! [2],3,2
2022.12.02 23:01,코스피가 선행지수네요 [1],1,0
2022.12.02 18:35,머든 쉬운것은 읍다,3,2
2022.12.02 17:57,달러 대폭락인데 [1],1,0
2022.12.02 15:35,삼성전자 영원하라 [1],3,2
2022.12.02 15:13,사람마음 다 이럴까????그제...돈이 ... [1],10,6
2022.12.02 14:53,56200~~~,6,3
2022.12.02 14:40,6만이 이리 어려워 [1],4,2
2022.12.02 14:35,종가 ㅋ54900,4,2
2022.12.02 14:23,그 인간 종합심리분석 결과 나옴 ㅇㅇ [2],14,1
2022.12.02 14:21,답이 안나온다 개잡주,3,1
2022.12.02 13:37,56400~~~,5,4
2022.12.02 12:56,dm00 저기요~ [3],26,5
2022.12.02 12:38,ㅋㅋㅋㅋㅋㅋㅋ [1],10,1
2022.12.02 11:05,가짜하락이다 환율떨구는데 [1],5,3
2022.12.02 11:03,56500,6,2
2022.12.02 10:25,56500,6,3
2022.12.02 10:53,dm00 너 말은 한번도 맞은적이 없냐?...,6,3
2022.12.02 09:38,*금융 투자 소득세의 문제점 정리 [1],1,0
2022.12.02 09:03,55400 ㅋ,1,0
2022.12.02 08:37,띨엠팩드정리 [2],12,8
2022.12.01 22:57,삼전 오르는 이유,1,0
2022.12.01 22:31,개장 한시간 남기고 반등하네요 [4],2,0
2022.12.01 20:23,결국 벤투는 실리명분 다 챙겼다 ㅋㅋ,2,0
2022.12.01 18:41,금융투자는 꾸준하게 매수하네,2,0
2022.12.01 18:25,올라간다,3,0
2022.12.01 18:17,"과방위, ‘공영방송 지배구조 개선’ 방송...",10,5
2022.12.01 18:09,아ㅡ 종목을 잘 선정했어야 했는대 [3],4,2
2022.12.01 17:41,머선일이고,1,0
2022.12.01 17:31,개인매동 굿,1,0
2022.12.01 17:23,개미야,2,0
2022.12.01 17:23,오늘밤이 중요,2,0
2022.12.01 16:46,하도질려서 원금되면 개미는 올매도 ㅋㅋ,3,1
2022.12.01 15:42,암튼 개미놈들 심장이 작아,6,3
2022.12.01 15:41,종가요정 미쳤어요? [3],1,0
2022.12.01 15:38,네 말 좃 나게 안들어요,1,0
2022.12.01 15:38,종가악마 : 대깨 도배쟁이야,3,0
2022.12.01 15:36,89.7 ㅋ,1,0
2022.12.01 15:36,재용이 계란 투척 당해다면서,1,0
2022.12.01 15:35,유? 백만장자 방송 [1],4,0
2022.12.01 15:34,오늘의 교훈 ㅋ,2,0
2022.12.01 15:27,포홀 ㅋ,1,0
2022.12.01 15:25,설사전자우,1,0
2022.12.01 15:25,오늘의 종가가,1,0
2022.12.01 15:25,띨엠때문에,6,1
2022.12.01 15:24,금감원,2,1
2022.12.01 15:24,왜 삼전 삼전우로 단타를 치지 OOO들이...,2,0
2022.12.01 15:23,저런 장난질을 놔둔다고?,1,0
2022.12.01 15:15,56100 4만주,2,1
2022.12.01 14:02,체강 90프로 ㅋ,3,2
2022.12.01 13:48,종가 [2],13,2
2022.12.01 13:40,이재명 1년 넘게 털었는데 아직도 못잡은...,5,4
2022.12.01 13:32,인내 ㅋ,3,0
2022.12.01 13:19,58000~~~,3,0
2022.12.01 12:56,우선주 다 팔고 본주로 갈까요? [3],6,4
2022.12.01 12:45,애플은 +4%인데,5,2
2022.12.01 12:33,58000~~~~~ [1],8,2
2022.12.01 12:19,불씨 살려야~~~~,9,2
2022.12.01 12:03,59000~~~~ [1],19,3
2022.12.01 11:23,59000~종,10,0
2022.12.01 11:05,후강~~~ [1],11,1
2022.12.01 10:11,6만원 가즈아아아아아아아,11,0
2022.12.01 10:02,59000~~종,7,1
2022.12.01 09:49,특별배당........ [4],9,1
2022.12.01 09:04,59000`,13,1
2022.12.01 08:46,장중 더 떨어지니,1,0
2022.12.01 08:46,파월의장이,3,1
2022.12.01 08:41,시원하게~~~~,5,0
2022.12.01 08:35,7층 있어요 [2],11,1
2022.12.01 07:27,오늘 폭등할듯 [1],16,2
2022.12.01 07:27,점핑데이~~~~ [1],14,0
2022.12.01 07:04,오늘우선주,15,0
2022.12.01 07:00,나스닥 폭등,14,1
2022.12.01 06:36,디엠 선전효과 [1],13,0
2022.12.01 06:31,오늘 dm멘트 [1],6,0
2022.12.01 05:42,자다 깨니,1,0
2022.12.01 05:17,띨빵이 아뒤 최소30개,3,1
2022.12.01 04:04,나스닥,3,0
2022.11.30 17:34,어렵다 [1],3,2
2022.11.30 16:16,윤석열 ‘정치 뜻’ 밝힌 나흘 뒤…김만배... [7],11,10
2022.11.30 15:32,폴투갈 이기고 경우의수 기다린다는데? [3],4,0
2022.11.30 15:32,ㅋㅋㅋㅋ,4,3
2022.11.30 15:32,선방 ㅋ,4,0
2022.11.30 15:25,동호가 ㅋ,4,2
2022.11.30 15:22,장난 그만허구,4,1
2022.11.30 15:21,오늘 꿈에 [1],4,0
2022.11.30 15:18,오늘 상승은 윈도우드레싱일수도 [1],3,2
2022.11.30 14:58,56100 ㅋ [2],8,1
2022.11.30 14:04,56000 종 [2],19,0
2022.11.30 13:08,"지들끼리는유연하게, 노동자에겐 칼같이정확 [1]",7,4
2022.11.30 12:59,달러폭락 [1],20,0
2022.11.30 12:59,평단 67000원 [6],2,1
2022.11.30 12:33,특배라도 많이줌,8,0
2022.11.30 11:57,55800~~~~~ [2],15,1
2022.11.30 11:22,55800~~,7,0
2022.11.30 11:07,"천공 ""대한민국은 노동자부터 없애야 하는...",5,1
2022.11.30 10:51,선방중 ㅋ,2,1
2022.11.30 10:27,56100,4,2
